Lea	Lea
Lars	Lars
und	und
Max	Max
bauen	bauen
einen	einen
Turm	Turm
und	und
^	
Dodo	Dodo
sieht	sieht
einen	einen
roten	roten
katan	Karton
.	.
Dodo	Dodo
^	
läuft	läuft
unter	unter
dem	dem
roten	roten
katon	Karton
.	.
und	und
dann	dann
^	
setzt	setzt
sich	sich
Lars	Lars
hin	hin
.	.
dann	dann
fällt	fällt
Lars	Lars
^	
hin	hin
und	und
der	der
Turm	Turm
auch	auch
.	.
Max	Max
hat	hat
den	den
^	
Turm	Turm
aufgefangen	aufgefangen
und	und
Dodo	Dodo
ist	ist
noch	noch
^	
unter	unter
dem	dem
katon	Karton
.	.
und	und
alle	alle
lachen	lachen
einmal	einmal
.	.
