Lea	Lea
und	und
Lars	Lars
gehen	gehen
mit	mit
Doda	Dodo
^	
gasi	Gassi
.	.
Dodo	Dodo
war	war
auf_geregt	aufgeregt
weill	weil
^	
Dar	da
ein	ein
Wrosch	Frosch
war	war
.	.
Lars	Lars
kontge	konnte
^	
Dodo	Dodo
nich	nicht
mer	mehr
halten	halten
Weill	weil
^	
Dodo	Dodo
am	am
renen	Rennen
war	war
.	.
Lars	Lars
hat	hat
^	
Dodo	Dodo
losgelaen	losgelassen
Weill	Weil
Dodo	Dodo
^	
im	ihm
nicht	nicht
mer	mehr
gehoschen	gehorchen
wolte	wollte
.	.
^	
Dodo	Dodo
war	war
den	den
Wrosch	Frosch
am	am
hinter_^her	hinterher
am	am
laufen	Laufen
der	der
Wrosch	Frosch
^	
war	war
am	am
hüpfen	Hüpfen
und	und
am	am
^	
hüpfen	Hüpfen
.	.
Lea	Lea
und	und
Lars	Lars
warn	waren
^	
Dodo	Dodo
hinter_her	hinterher
am	am
laufen	Laufen
^	
Lea	Lea
sagte	sagte
Dodo	Dodo
aus	aus
Dodo	Dodo
^	
Dodo	Dodo
war	war
nicht	nicht
am	am
gehorschen	Gehorchen
^	
der	der
Wrosch	Frosch
der	der
war	war
am	am
^	
hüpfen	Hüpfen
Dodo	Dodo
war	war
nass	nass
.	.
