Der	Der
vermisste	vermisste
Hund	Hund
\h	\h
Lea	Lea
hängt	hängt
bei	bei
sich	sich
in	in
der	der
Umgebung	Umgebung
^	
Süchplakate	Suchplakate
auf	auf
,	,
weil	weil
ihr	ihr
Dodo	Dodo
beim	beim
^	
spazieren_gehen	Spazierengehen
weg_gelaufen	weggelaufen
ist	ist
.	.
Als	Als
^	
Lea	Lea
fertig	fertig
war	war
ging	ging
sie	sie
nach	nach
Hause	Hause
.	.
^	
Lea	Lea
wartete	wartete
und	und
wartete	wartete
bis	bis
endlich	endlich
^	
Jemand	jemand
anrief	anrief
.	.
Sie	Sie
hatte	hatte
Dodo	Dodo
Napf	Napf
^	
vor	vor
die	die
Tür	Tür
gestellt	gestellt
und	und
einen	einen
Stift	Stift
geholt	geholt
.	.
^	
Nach	Nach
einiger	einiger
Zeit	Zeit
rief	rief
Lars	Lars
an	an
.	.
Er	Er
sagte	sagte
:	:
^	
"	"
Lea	Lea
WAU	WAU
ich	ich
habe	habe
WAU	WAU
Dodo	Dodo
gefunden	gefunden
^	
WAU	WAU
!	!
"	"
Lea	Lea
lies	ließ
ihren	ihren
Stift	Stift
fallen	fallen
^	
und	und
freute	freute
sich	sich
.	.
Nach	Nach
15	15
Minuten	Minuten
stand	stand
^	
Lars	Lars
mit	mit
Dodo	Dodo
und	und
einem	einem
Lutscher	Lutscher
^	
vor	vor
der	der
Tür	Tür
und	und
klingelte	klingelte
.	.
Lea	Lea
kommt	kommt
^	
aus	aus
der	der
Tür	Tür
geschoßen	geschossen
und	und
rief	rief
:	:
"	"
Danke	Danke
^	
Lars	Lars
!!!	!!!
"	"
Lars	Lars
schenkt	schenkt
Lea	Lea
den	den
Lutscher	Lutscher
.	.
^	
Lea	Lea
umarmt	umarmt
Lars	Lars
ganz	ganz
fest	fest
.	.
Lars	Lars
sagt	sagt
^	
noch	noch
zu	zu
Dodo	Dodo
:	:
"	"
Wehe	Wehe
du	du
läufst	läufst
noch	noch
^	
mal	mal
weg	weg
!	!
"	"
