Lars	Lars
und	und
Leas	Leas
Freund	Freund
ist	ist
da	da
er	er
heist	heißt
Meik	Meik
.	.
^	
Sie	Sie
bauen	bauen
ein	ein
Turm	Turm
und	und
Dodo	Dodo
kuckt	kuckt
zu	zu
.	.
Meik	Meik
^	
und	und
Lea	Lea
sitzen	sitzen
auf	auf
Kartongs	Kartons
.	.
Lars	Lars
ist	ist
gerade	gerade
^	
auf_gestanden	aufgestanden
weil	weil
er	er
einen	einen
Stein	Stein
legt	legt
.	.
Dodo	Dodo
^	
siet	sieht
den	den
Kartong	Karton
wo	wo
Lars	Lars
eigentlich	eigentlich
sitzt	sitzt
^	
und	und
kriecht	kriecht
da	da
drunter	drunter
.	.
Dann	Dann
geht	geht
Lars	Lars
^	
wieder	wieder
auf	auf
seinen	seinen
Platz	Platz
er	er
will	will
sich	sich
hin_^setzen	hinsetzen
.	.
Aber	Aber
Dodo	Dodo
geht	geht
ein	ein
stück	Stück
zur	zur
Seite	Seite
^	
und	und
bums	bums
sitzt	sitzt
Lars	Lars
auf	auf
der	der
Erde	Erde
der	der
Turm	Turm
^	
wakelt	wackelt
und	und
felt	fällt
zusammen	zusammen
Meik	Meik
kann	kann
^	
die	die
meisten	meisten
Steine	Steine
auf_fangen	auffangen
.	.
Alle	Alle
fragen	fragen
^	
sich	sich
wer	wer
ist	ist
unter	unter
den	den
Kartong	Karton
?	?
Da	Da
kom-^mt	kommt
Dodo	Dodo
herfor	hervor
und	und
alle	alle
müssen	müssen
lachen	lachen
.	.
