Das	Das
kapute	kaputte
Fenster	Fenster
.	.
\h	\h
An	An
einem	einem
sonnigem	sonnigem
Tag	Tag
besuchte	besuchte
^	
Lea	Lea
Lars	Lars
.	.
Lars	Lars
sah	sah
Lea	Lea
vom	vom
Fenster	Fenster
.	.
Lars	Lars
^	
schmeiste	~schmeißte
schnell	schnell
ein	ein
Seil	Seil
runter	runter
.	.
Er	Er
sagte	sagte
:	:
^	
"	"
Wir	Wir
bauen	bauen
eine	eine
Seilbahn	Seilbahn
!	!
"	"
Lea	Lea
fangte	~fangte
den	den
^	
Seil	Seil
auf	auf
.	.
Und	Und
dan	dann
befestigte	befestigte
sie	sie
den	den
Seil	Seil
^	
und	und
dann	dann
macht	macht
sie	sie
ein	ein
kreis	Kreis
danit	damit
^	
das	das
aus_sieht	aussieht
wie	wie
eine	eine
echte	echte
Seilbahn	Seilbahn
.	.
Dann	Dann
^	
lies	ließ
Lars	Lars
die	die
Seilbahn	Seilbahn
mit	mit
sein	sein
Teddy	Teddy
runter	runter
^	
fahren	fahren
.	.
Sein	Sein
Teddy	Teddy
guckte	guckte
vom	vom
Fenster	Fenster
.	.
^	
Es	Es
lief	lief
alles	alles
gut	gut
bis	bis
das	das
Seil	Seil
riss	riss
.	.
Das	Das
^	
Seil	Seil
schwingte	~schwingte
sich	sich
hin	hin
und	und
her	her
.	.
Lars	Lars
hielt	hielt
^	
es	es
von	von
oben	oben
dmait	damit
es	es
aufhört	aufhört
zu	zu
schwingen	schwingen
^	
Dann	Dann
knalte	knallte
es	es
ans	ans
Fenster	Fenster
und	und
viele	viele
^	
Glasschärben	Glasscherben
flogen	flogen
in	in
die	die
Luft	Luft
.	.
Lea	Lea
erschrak	erschrak
^	
sich	sich
.	.
Und	Und
da	da
kam	kam
schon	schon
eine	eine
Frau	Frau
^	
raus	raus
und	und
sah	sah
erschoken	erschrocken
aus	aus
.	.
Lars	Lars
^	
rennte	~rennte
runter	runter
.	.
Und	Und
ging	ging
mit	mit
Lea	Lea
zu	zu
der	der
^	
Frau	Frau
um	um
sich	sich
zu	zu
entschuldigen	entschuldigen
.	.
