Heute	Heute
muss	muss
Lars	Lars
staubsaugen	staubsaugen
.	.
Gerade	Gerade
ist	ist
Dodo	Dodo
ein_geschlafen	eingeschlafen
.	.
^	
Dan	Dann
es	es
macht	macht
viel	viel
krach	Krach
.	.
Das	Das
Leckerlie	Leckerli
ist	ist
neben	neben
^	
der	der
Hundeschüzel	Hundeschüssel
.	.
Plötzlich	Plötzlich
saugt	saugt
Lars	Lars
das	das
Leckerlie	Leckerli
^	
ein	ein
.	.
Der	Der
Lars	Lars
möchte	möchte
den	den
Beutel	Beutel
aus_leeren	ausleeren
.	.
^	
der	der
Dodo	Dodo
möchte	möchte
sein	sein
Leckerlie	Leckerli
raus	raus
holen	holen
.	.
^	
Dodo	Dodo
zieht	zieht
an	an
Lars	Lars
Hose	Hose
.	.
Lars	Lars
denkt	denkt
was	was
^	
viel	will
Dodo	Dodo
nur	nur
von	von
mir	mir
.	.
Dodo	Dodo
wast	fasst
den	den
Beutel	Beutel
^	
an	an
mit	mit
seinen	seinen
Pfoten	Pfoten
.	.
Aber	Aber
Lars	Lars
zieht	zieht
in	ihn
an	an
^	
sein	sein
Halsband	Halsband
.	.
Dodo	Dodo
hat	hat
den	den
Beutel	Beutel
.	.
^	
Plötzlich	Plötzlich
fellt	fällt
der	der
Beutel	Beutel
auf	auf
dem	dem
^	
Boden	Boden
.	.
Der	Der
Beutel	Beutel
ist	ist
serrizen	zerrissen
und	und
alles	alles
^	
springt	springt
aus	aus
dem	dem
Beutel	Beutel
.	.
^	
Dodo	Dodo
hat	hat
ein	ein
knochen	Knochen
^	
in	in
sein	sein
Maul	Maul
.	.
Doch	Doch
Lars	Lars
muss	muss
alles	alles
Staubsaugen	staubsaugen
.	.
^	
und	und
Dodo	Dodo
hat	hat
sein	sein
Leckerlie	Leckerli
wieder	wieder
.	.
Ende	Ende
.	.
