Der	Der
Fehrstekte	versteckte
Dodo	Dodo
\h	\h
Lea	Lea
und	und
Lars	Lars
haben	haben
sich	sich
getroffen	getroffen
.	.
^	
sie	sie
sind	sind
mit	mit
Dodo	Dodo
zur	zur
Schule	Schule
^	
gegangen	gegangen
.	.
Vor	Vor
der	der
Schule	Schule
hate	hatte
^	
Lars	Lars
den	den
Dodo	Dodo
einmal	einmal
noch	noch
die	die
^	
Hand	Hand
gegeben	gegeben
.	.
Da	Da
sind	sind
sie	sie
zur	zur
^	
Klasse	Klasse
angekomen	angekommen
,	,
haben	haben
sich	sich
^	
hinge_setzt	hingesetzt
und	und
haben	haben
^	
geredet	geredet
.	.
Der	Der
untericht	Unterricht
hate	hatte
begonen	begonnen
^	
und	und
Lea	Lea
rechnete	rechnete
gerade	gerade
.	.
Da	Da
ist	ist
^	
es	es
Pasier	passiert
der	der
Dodo	Dodo
hat	hat
sich	sich
^	
dafon	davon
geschlichen	geschlichen
und	und
hat	hat
^	
gebelt	gebellt
,	,
weil	weil
er	er
ein	ein
vogel	Vogel
^	
gesehen	gesehen
hat	hat
die	die
Lehrerin	Lehrerin
ist	ist
^	
gekomen	gekommen
und	und
hat	hat
gelacht	gelacht
^	
und	und
gesagt	gesagt
:	:
"	"
Das	Das
muste	musste
mal	mal
^	
die	die
Frau	Frau
Frieg	Frieg
sehen	sehen
sie	sie
häte	hätte
^	
sich	sich
kaput_gelacht	kaputtgelacht
.	.
^	
Teh	The
end	end
