Dodo	Dodo
wird	wird
gesucht	gesucht
\h	\h
Am	Am
Nachmittag	Nachmittag
ging	ging
Lea	Lea
mit	mit
Dodo	Dodo
duch	durch
^	
den	den
Park	Park
.	.
Als	Als
die	die
beiden	beiden
nach	nach
Hause	Hause
wollten	wollten
^	
sah	sah
Dodo	Dodo
eine	eine
Katze	Katze
die	die
auch	auch
frölich	fröhlich
durch	durch
^	
den	den
Park	Park
ging	ging
.	.
Natürlich	Natürlich
wollte	wollte
Dodo	Dodo
die	die
^	
Katze	Katze
verjagen	verjagen
.	.
Also	Also
zog	zog
Dodo	Dodo
sich	sich
von	von
der	der
^	
Leine	Leine
und	und
Lea	Lea
fiel	fiel
auf	auf
die	die
Wiese	Wiese
.	.
Aber	Aber
schn_^ell	schnell
stand	stand
Lea	Lea
wieder	wieder
auf	auf
und	und
rannte	rannte
Dodo	Dodo
^	
nach	nach
aber	aber
Dodo	Dodo
verschwand	verschwand
hinter	hinter
der	der
Ecke	Ecke
^	
des	des
Hauses	Hauses
.	.
Lea	Lea
weinte	weinte
und	und
schrie	schrie
laut	laut
:	:
Dodo	Dodo
^	
komm	komm
zurück	zurück
.	.
Sie	Sie
holte	holte
von	von
zu	zu
Hause	Hause
ein	ein
^	
Blatt	Blatt
und	und
Tesafilm	Tesafilm
.	.
Sie	Sie
hing	hing
es	es
an	an
viele	viele
^	
Wände	Wände
.	.
Als	Als
sie	sie
keine	keine
Blätter	Blätter
mehr	mehr
hatte	hatte
^	
ging	ging
sie	sie
nach	nach
Hause	Hause
und	und
wartete	wartete
auf	auf
einen	einen
^	
Anruf	Anruf
.	.
Endlich	Endlich
klingelte	klingelte
es	es
am	am
Telefon	Telefon
.	.
Es	Es
^	
war	war
Lars	Lars
.	.
Lea	Lea
sagte	sagte
traurig	traurig
:	:
Ich	Ich
hab	hab
Dodo	Dodo
^	
verloren	verloren
.	.
Darauf	Darauf
antwortete	antwortete
Lars	Lars
:	:
Ich	Ich
hab	hab
Dodo	Dodo
.	.
^	
Wirklich	Wirklich
:	:
wunderte	wunderte
Lea	Lea
sich	sich
dnd	und
freute	freute
^	
sich	sich
.	.
Lars	Lars
sagte	sagte
das	dass
er	er
dann	dann
mit	mit
Dodo	Dodo
vorbei	vorbei
^	
kommen	kommen
wird	wird
.	.
Lea	Lea
schaute	schaute
aus	aus
dem	dem
Fenster	Fenster
^	
und	und
sah	sah
Dodo	Dodo
mit	mit
Lars	Lars
.	.
Lea	Lea
freute	freute
sich	sich
und	und
^	
umarmte	umarmte
Lars	Lars
.	.
Lars	Lars
schenkte	schenkte
Lea	Lea
einen	einen
Lolly	Lolli
.	.
