Lars	Lars
und	und
Dodo	Dodo
reumen	räumen
auf	auf
.	.
\h	\h
Lars	Lars
und	und
Dodo	Dodo
reumen	räumen
auf	auf
.	.
^	
Lars	Lars
hat	hat
ein	ein
Staubsauger	Staubsauger
in	in
^	
der	der
Hand	Hand
.	.
Er	Er
sauagt	saugt
Dodos	Dodos
essen	Essen
^	
wech	weg
weil	weil
Dodo	Dodo
sein	sein
essen	Essen
^	
ferschüttet	verschüttet
hat	hat
.	.
Lars	Lars
hat	hat
den	den
^	
Staubsauger	Staubsauger
in	in
der	der
Hand	Hand
^	
und	und
saugt	saugt
Dodo	Dodo
essen	Essen
wech	weg
.	.
^	
Dodo	Dodo
staunt	staunt
.	.
Lars	Lars
nimmt	nimmt
^	
den	den
Beutel	Beutel
her_raus	heraus
und	und
er	er
^	
sid	sieht
das	dass
der	der
Beutel	Beutel
foll	voll
ist	ist
.	.
^	
und	und
nimt	nimmt
ihn	ihn
heraus	heraus
.	.
^	
Dodo	Dodo
zupt	zupft
an	an
sein	sein
Bein	Bein
^	
und	und
Lars	Lars
will	will
den	den
Beutel	Beutel
^	
wech_schmeisen	wegschmeißen
.	.
Dodo	Dodo
hat	hat
^	
sich	sich
den	den
Beutel	Beutel
geschnapt	geschnappt
.	.
^	
Der	Der
Beurtel	Beutel
platzt	platzt
auf	auf
und	und
^	
Dodo	Dodo
bekomt	bekommt
ein	ein
Schrek	Schreck
.	.
