Lea	Lea
und	und
Lars	Lars
trefen	treffen
sich	sich
auf	auf
den	den
Weg	Weg
zur	zur
Schule	Schule
.	.
^	
Lars	Lars
begrüst	begrüßt
Lea	Lea
.	.
^	
Lea	Lea
zeigt	zeigt
lars	Lars
Dodo	Dodo
.	.
^	
Lea	Lea
und	und
lars	Lars
unter_halten	unterhalten
sich	sich
aber	aber
Dodos	Dodos
Pfote	Pfote
siet	sieht
man	man
.	.
^	
Lea	Lea
fasucht	versucht
zu	zu
rechnen	rechnen
auf	auf
ein_mal	einmal
komte	~kommte
ein	ein
Vogel	Vogel
^	
zum	zum
Fenster	Fenster
.	.
^	
Dodo	Dodo
schleicht	schleicht
sich	sich
zum	zum
Fenster	Fenster
.	.
^	
Dodo	Dodo
belte	bellte
ganz	ganz
laut	laut
.	.
^	
Lea	Lea
erschrekte	erschreckte
sich	sich
.	.
^	
Sie	Sie
sagt	sagt
sei	sei
leise	leise
sonst	sonst
höt	hört
dich	dich
jemand	jemand
.	.
^	
Die	Die
Lererin	Lehrerin
hörte	hörte
Dodo	Dodo
^	
Sie	Sie
sagt	sagt
zu	zu
Lea	Lea
wiso	wieso
bin_gs|	bringst
bu	du
Dobo	Dodo
.	.
^	
Lea	Lea
kichert	kichert
.	.
