Lea	Lea
ist	ist
sehr	sehr
traureg	traurig
den	denn
sie	sie
hat	hat
Dodo	Dodo
^	
verloren	verloren
und	und
sie	sie
hegnd	hängt
ein	ein
Bild	Bild
von	von
Dodo	Dodo
^	
auf	auf
.	.
Lea	Lea
wartet	wartet
ob	ob
jemand	jemand
anrufte	~anrufte
um	um
^	
bescheit	Bescheid
zu	zu
sagen	sagen
ob	ob
sie	sie
oder	oder
der	der
Dodo	Dodo
^	
gefunden	gefunden
hat	hat
.	.
Da	Da
hat	hat
Lars	Lars
angerufen	angerufen
^	
um	um
bescheit	Bescheid
zu	zu
sagen	sagen
das	dass
er	er
Dodo	Dodo
gefunden	gefunden
^	
hat	hat
.	.
Da	Da
hat	hat
sich	sich
Lea	Lea
sehr	sehr
gefreut	gefreut
und	und
^	
sie	sie
ist	ist
glücklich	glücklich
.	.
Lars	Lars
war	war
vor	vor
Lears	Leas
Tür	Tür
^	
und	und
Lars	Lars
hat	hat
geklingelt	geklingelt
.	.
Lea	Lea
und	und
Lars	Lars
^	
umarmten	umarmten
sich	sich
und	und
Dodo	Dodo
frisst	frisst
das	das
^	
Essen	Essen
auf	auf
.	.
