Die	Die
Seilban	Seilbahn
und	und
Tedybär	Teddybär
\h	\h
Eines	Eines
tages	Tages
hate	hatte
Lars	Lars
hausarest	Hausarrest
aber	aber
^	
er	er
wolte	wollte
mit	mit
Lea	Lea
spielen	spielen
.	.
dann	dann
viel	fiel
ihn	ihn
ein	ein
^	
das	dass
Er	er
Leas	Leas
Tedyber	Teddybär
zurück	zurück
geben	geben
muste	musste
.	.
^	
Lea	Lea
ging	ging
zu	zu
Lars	Lars
damit	damit
sie	sie
ihr	ihr
Tedybär	Teddybär
^	
holen	holen
konnt	konnte
.	.
Lars	Lars
ging	ging
zum	zum
fenster	Fenster
^	
und	und
sagte	sagte
ich	ich
habe	habe
hausarest	Hausarrest
.	.
^	
er	er
warf	warf
ein	ein
seil	Seil
und	und
sagte	sagte
streck	streck
den	den
^	
Seil	Seil
er	er
nam	nahm
Tedybär	Teddybär
und	und
lag	lag
ihn	ihn
^	
in	in
die	die
Seilban	Seilbahn
und	und
rolt	rollt
ihn	ihn
zu	zu
Lea	Lea
^	
plötzlich	plötzlich
rieß	~rieß
der	der
Seil	Seil
und	und
die	die
Seilban	Seilbahn
^	
knalte	knallte
gegen	gegen
die|	die
Fensterscheibe	Fensterscheibe
und	und
^	
Lars	Lars
mutter	Mutter
sah	sah
nach	nach
drausen	draußen
und	und
^	
Lars	Lars
bekam	bekam
2	2
wochen	Wochen
hausarest	Hausarrest
.	.
