Lea	Lea
rent	rennt
hinter	hinter
den	den
Bus	Bus
her	her
\h	\h
Sie	Sie
sitzt	sitzt
mit	mit
Dodo	Dodo
in	in
den	den
Bus	Bus
Lea	Lea
schaut	schaut
^	
von	von
den	den
Fenster	Fenster
raus	raus
.	.
Der	Der
Mann	Mann
^	
guckt	guckt
zu	zu
Lea	Lea
.	.
Dodo	Dodo
legt	legt
sich	sich
hin	hin
.	.
Der	Der
Bus	Bus
^	
hilt|	hielt
an	an
.	.
Das	Das
Mädchen	Mädchen
und	und
der	der
Hund	Hund
gehen	gehen
raus	raus
.	.
^	
Sie	Sie
mergte	merkte
es	es
erst	erst
wo	wo
sie	sie
drausen	draußen
ist	ist
.	.
^	
O	O
"	"
"	"
nein	nein
meine	meine
Tasche	Tasche
der	der
Mann	Mann
stand	stand
auf	auf
.	.
^	
und	und
haltete	~haltete
den	den
Tasche	Tasche
hoch	hoch
.	.
Sie	Sie
rent	rennt
^	
den	den
Bus	Bus
hinterher	hinterher
der	der
Mann	Mann
schaute	schaute
^	
immer	immer
noch	noch
aus	aus
den	den
Fenster	Fenster
.	.
Das	Das
Mädchen	Mädchen
wingte	winkte
^	
Stop	Stop
rufte	~rufte
sie	sie
der	der
Mann	Mann
gehte	~gehte
nach	nach
^	
vorne	vorne
und	und
sagt	sagt
halten	halten
^	
sie	sie
aber	aber
er	er
fahrte	~fahrte
nur	nur
weiter	weiter
.	.
^	
Er	Er
hat	hat
gesagt	gesagt
das	das
Mädchen	Mädchen
die	die
grade	grade
^	
hier	hier
war	war
hat	hat
ihre	ihre
Tasche	Tasche
fergesen	vergessen
.	.
Er	Er
^	
hielt|	hielt
an	an
.	.
Der	Der
Mann	Mann
geht	geht
zu	zu
Fund_büro	Fundbüro
und	und
^	
fragt	fragt
darf	darf
ich	ich
die	die
Tasche	Tasche
hier	hier
lassen	lassen
.	.
^	
Lea	Lea
geht	geht
selzt	selbst
zu	zu
Fundbüro	Fundbüro
und	und
^	
nemt	nehmt
ihre	ihre
Tasche	Tasche
.	.
Sie	Sie
geht	geht
Jetzt	jetzt
raus	raus
.	.
