Lars	Lars
vs	vs
Dodo	Dodo
\h	\h
Lars	Lars
staubsaugt	staubsaugt
den	den
Dreck	Dreck
.	.
Dodo	Dodo
guckt	guckt
^	
Lars	Lars
ganz	ganz
unheimlich	unheimlich
an	an
.	.
Plötzlich	Plötzlich
wurde	wurde
^	
Dodo	Dodo
ganz	ganz
traurig	traurig
weil	weil
Lars	Lars
sein	sein
^	
Hundefutter	Hundefutter
staubsaugt	staubsaugt
.	.
Dodo	Dodo
hat	hat
ein	ein
^	
Druck	Druck
bekommen	bekommen
.	.
Plötzlich	Plötzlich
saugt	saugt
^	
der	der
Staubsauger	Staubsauger
nicht	nicht
mehr	mehr
und	und
^	
Lars	Lars
musste	musste
den	den
staubsaugerbeutel	Staubsaugerbeutel
^	
weg	weg
werfen	werfen
.	.
Plötzlich	Plötzlich
kam	kam
Dodo	Dodo
mit	mit
^	
seinen	seinen
Pfoten	Pfoten
auf	auf
Lars	Lars
sein	sein
Rechtes|	rechtes
hinter^bein	Hinterbein
.	.
Lars	Lars
war	war
von	von
Dodo	Dodo
erschroken	erschrocken
^	
weil	weil
Dodo	Dodo
den	den
Hundebeutel	Hundebeutel
wollte	wollte
^	
Auf	Auf
einmal	einmal
platzte	platzte
der	der
Hundebeutel	Hundebeutel
.	.
^	
Nur	Nur
weil	weil
Dodo	Dodo
sein	sein
Hundefutter	Hundefutter
^	
wollte	wollte
.	.
Aber	Aber
wie	wie
soll	soll
Lars	Lars
Jetzt	jetzt
^	
den	den
Dreck	Dreck
saugen	saugen
.	.
