Schade	Schade
für	für
die	die
Nachberin	Nachbarin
??????	??????
\h	\h
An	An
einem	einem
schönen	schönen
Montag_Morgen	Montagmorgen
ging	ging
Lea	Lea
zu	zu
lars	Lars
,	,
^	
weil	weil
sie	sie
ihren	ihren
Teddy	Teddy
gestern	gestern
arben	Abend
dort	dort
vergessen	vergessen
hatte	hatte
^	
Als	Als
Lea	Lea
vor	vor
dem	dem
Fenster	Fenster
war	war
warf	warf
Lars	Lars
einen	einen
^	
langen	langen
seil	Seil
zu	zu
ihr	ihr
der	der
an	an
einem	einem
stock	Stock
ungewickelt	umgewickelt
war	war
,	,
^	
sie	sie
befestigte	befestigte
es	es
an	an
der	der
Fensterbank	Fensterbank
.	.
Schnell	Schnell
holte	holte
Lars	Lars
^	
eine	eine
spielzeug_Gondel	Spielzeuggondel
und	und
befestigte	befestigte
es	es
an	an
dem	dem
^	
seil	Seil
und	und
legte	legte
den	den
Teddy	Teddy
in	in
die	die
Gonden	Gondeln
er	er
schupste	schupste
^	
die	die
Gondel	Gondel
mit	mit
einem	einem
stacken	starken
schups	Schups
zu	zu
Lea	Lea
.	.
Plötzlich	Plötzlich
^	
lass	lass
lea	Lea
den	den
Seil	Seil
los	los
und	und
die	die
Gondel	Gondel
verlierte	~verlierte
^	
die	die
Fassung	Fassung
sie	sie
ging	ging
hin	hin
und	und
her	her
und	und
dan	dann
^	
knalte	knallte
es	es
an	an
dem	dem
Fenster	Fenster
von	von
der	der
Nachberin	Nachbarin
,	,
die	die
^	
Nachberin	Nachbarin
kam	kam
und	und
kuckte	kuckte
duch	durch
das	das
zerbrochene	zerbrochene
^	
Fenster	Fenster
duch	durch
,	,
Und	Und
der	der
Teddy	Teddy
blieb	blieb
vor	vor
der	der
Fensterbank	Fensterbank
^	
des	des
Nachberins	~Nachbarins
.	.
