Der	Der
arme	arme
Tedybär	Teddybär
\h	\h
An	An
einem	einem
schönen	schönen
Frühling_tag	Frühlingstag
waren	waren
^	
Lars	Lars
und	und
Lea	Lea
zu	zu
Hause	Hause
.	.
Gestern	Gestern
abend	abend
hat	hat
^	
Lea	Lea
bei	bei
Lars	Lars
zu	zu
Hause	Hause
übernachtet	übernachtet
und	und
^	
hat	hat
seine	seine
Tedybär	Teddybär
bei	bei
Lars	Lars
sein	sein
Haus	Haus
ver-^gessen	vergessen
.	.
Der	Der
Lars	Lars
hatte	hatte
schöne	schöne
edde	Idee
.	.
Lea's	Leas
^	
Haus	Haus
war	war
gegenüber	gegenüber
Lars	Lars
sein	sein
Haus	Haus
.	.
Und	Und
^	
deswegen	deswegen
schickte	schickte
der	der
Lars	Lars
von	von
sein	sein
Fenster	Fenster
^	
zur	zur
Lea	Lea
eine	eine
Seil	Seil
.	.
Lea	Lea
hat	hat
den	den
^	
Seil	Seil
in	in
seine	seine
Fenster	Fenster
gebindert	~gebindet
.	.
Die	Die
Lea	Lea
hat	hat
^	
gerufen	gerufen
:	:
"	"
Okey	Okay
du	du
kannst	kannst
jetzt	jetzt
die	die
Seilbahn	Seilbahn
^	
schicken	schicken
Lars	Lars
!	!
"	"
Plötzlich	Plötzlich
hat	hat
der	der
Lars	Lars
das	das
^	
Seilbahn	Seilbahn
geschickt	geschickt
.	.
Da	Da
kommte	~kommte
das	das
Bahn	Bahn
zur	zur
^	
Lea	Lea
aber	aber
Auf	auf
einmal	einmal
ist	ist
das	das
Seil	Seil
geriesen	gerissen
,	,
weil	weil
^	
die	die
Lea	Lea
das	das
Seil	Seil
gezogen	gezogen
hat	hat
.	.
"	"
Was	Was
hast	hast
du	du
^	
gemacht	gemacht
Lea	Lea
"	"
.	.
rief	rief
der	der
Lars	Lars
.	.
Auf	Auf
einmal	einmal
ist	ist
das	das
^	
Bahn	Bahn
in	in
dem	dem
Fenster	Fenster
geknallt	geknallt
und	und
das	das
Fenster	Fenster
^	
ist	ist
Kaputt_gegangen	kaputtgegangen
.	.
Lea	Lea
ist	ist
erschrocken	erschrocken
von	von
^	
erste	erste
etage	Etage
ist	ist
das	das
Fenster	Fenster
kaputt	kaputt
und	und
deswegen	deswegen
,	,
^	
hat	hat
Lea	Lea
geweint	geweint
.	.
Die	Die
Nachbaren	Nachbarin
von	von
Lars	Lars
^	
und	und
Wo	wo
die	die
Fenster	Fenster
kaputt	kaputt
war	war
,	,
war	war
voll	voll
erschrocken	erschrocken
^	
sie	sie
wollte	wollte
wiesen	wissen
was	was
es	es
passiert	passiert
ist	ist
.	.
"	"
Was	Was
ist	ist
^	
hier	hier
los	los
ist	ist
hier	hier
jemand	jemand
ferletzt	verletzt
?	?
"	"
Hat	Hat
sie	sie
^	
geschrieben	geschrieben
.	.
Das	Das
Fenster	Fenster
interessierte	interessierte
sie	sie
gar	gar
nicht	nicht
^	
sie	sie
wollte	wollte
nur	nur
wiesen	wissen
ob	ob
jemand	jemand
sich	sich
^	
verletzt	verletzt
hat	hat
.	.
Der	Der
arme	arme
Tedy_Bär	Teddybär
der	der
liegte	~liegte
auf	auf
^	
dem	dem
Fensterbank	Fensterbank
.	.
Zum	Zum
Glück	Glück
ist	ist
jemanden	jemanden
^	
gar	gar
nichts	nichts
passiert	passiert
.	.
^	
"	"
Wenn	Wenn
die	die
nicht	nicht
gestorben	gestorben
sind	sind
,	,
dann	dann
^	
leben	leben
sie	sie
noch	noch
Heute	heute
"	"
