Lars	Lars
Lea	Lea
und	und
Dodo	Dodo
Gehen	gehen
spaciren	spazieren
^	
aber	aber
don	dann
chat	hat
Dodo	Dodo
einen	einen
Frosch	Frosch
gesehen	gesehen
^	
don	dann
chate	hatte
Lars	Lars
keine	keine
kraft	Kraft
gechapt	gehabt
^	
don	dann
ist	ist
Dodo	Dodo
chenta	hinter
den	den
Frosch	Frosch
^	
cher_gelaufen	hergelaufen
.	.
Dan	dann
chate	hatte
Lars	Lars
ein	ein
^	
traurigen	traurigen
gesicht	Gesicht
don	dann
chat	hat
Lars	Lars
zu	zu
^	
iemm	ihm
gerufen	gerufen
kom	komm
cher	her
Dodo	Dodo
aber	aber
^	
Dodo	Dodo
wolte	wollte
der	der
den	den
Frosch	Frosch
Fangen	fangen
.	.
^	
Don	Dann
siend	sind
Lea	Lea
und	und
Lars	Lars
chienter	hinter
iem	ihm
^	
gelaufen	gelaufen
aber	aber
chaben	haben
ien	ihn
niecht	nicht
^	
gefangen	gefangen
.	.
Dan	Dann
chate	hatte
Dodo	Dodo
fast	fast
^	
den	den
Frosch	Frosch
gefangen	gefangen
.	.
