Lea	Lea
sucht	sucht
schon	schon
den	den
ganzen	ganzen
^	
Nachmittag	Nachmittag
.	.
Nach	Nach
Dodo	Dodo
sie	sie
^	
feteilt	verteilt
Zettel	Zettel
.	.
Nun	Nun
geht	geht
sie	sie
^	
zum	zum
telefon	Telefon
.	.
Und	Und
sie	sie
Weint	weint
^	
nach	nach
einer	einer
weile	Weile
ruft	ruft
Lars	Lars
^	
an	an
.	.
Lea	Lea
ist	ist
voler	voller
freude	Freude
.	.
^	
Jetzt	Jetzt
Schelt|	schellt
es	es
an	an
der	der
Tür	Tür
.	.
^	
Dindon|	Dingdong
don	dong
.	.
Lea	Lea
freut	freut
sich	sich
^	
so	so
sechr	sehr
das	dass
Lars	Lars
Dodo	Dodo
^	
gefunden	gefunden
hat	hat
.	.
Sie	Sie
umarmt	umarmt
in	ihn
^	
und	und
Lars	Lars
hat	hat
soger	sogar
einen	einen
^	
Loli	Lolli
für	für
Lea	Lea
.	.
Lea	Lea
sagt	sagt
^	
was	was
würd	würde
ich	ich
nur	nur
one	ohne
^	
diech	dich
Tun	tun
.	.
Aaa	Aaa
du	du
biest	bist
echt	echt
^	
Mein	mein
bester	bester
freund	Freund
.	.
