Dodo	Dodo
rennt	rennt
weg	weg
\h	\h
Lea	Lea
,	,
Lars	Lars
und	und
Dodo	Dodo
gehen	gehen
im	im
Park	Park
spazieren	spazieren
^	
Plölzlich	Plötzlich
!	!
Als	Als
Dodo	Dodo
zu	zu
stark	stark
gerannt	gerannt
^	
ist	ist
es	es
Lars	Lars
in	in
die	die
Hand	Hand
ausgerutcht	ausgerutscht
.	.
^	
Aber	Aber
warum	warum
?	?
Wal	Weil
Dodo	Dodo
ein	ein
Frosch	Frosch
^	
gesehen	gesehen
hat	hat
und	und
er	er
rannte	rannte
so	so
schnell	schnell
^	
das	dass
Lea	Lea
und	und
Lars	Lars
zu	zu
erschöpft	erschöpft
waren	waren
^	
aber	aber
Lea	Lea
und	und
Lars	Lars
laufen	laufen
immer	immer
noch	noch
^	
auch	auch
wenn	wenn
sie	sie
erschöpft	erschöpft
sind	sind
sie	sie
^	
geben	geben
nicht	nicht
auf	auf
.	.
Der	Der
Frosch	Frosch
sprigte	~springte
^	
über	über
die	die
Mauer	Mauer
und	und
Dodo	Dodo
ist	ist
auch	auch
^	
über	über
die	die
Mauer	Mauer
gesprungen	gesprungen
unde	und
er	er
^	
hat	hat
es	es
geschaft	geschafft
aber	aber
der	der
Frosch	Frosch
ist	ist
^	
auf	auf
ein	ein
Blatt	Blatt
gelandet	gelandet
aber	aber
Dodo	Dodo
^	
auf	auf
dem	dem
Wasser	Wasser
.	.
Und	Und
Lea	Lea
und	und
Lars	Lars
^	
müssen	müssen
nicht	nicht
mehr	mehr
laufen	laufen
und	und
ihn	ihn
^	
nicht	nicht
mehr	mehr
baden	baden
.	.
^	
Ende	Ende
