Es	Es
begang	begann
alles	alles
damit	damit
das	dass
Lea	Lea
^	
im	im
Bus	Bus
saß	saß
an	an
der	der
nächsten	nächsten
^	
Haltestelle	Haltestelle
stieg	stieg
sie	sie
aus	aus
.	.
Da	Da
hatte	hatte
^	
sie	sie
ihren	ihren
Rucksack	Rucksack
vergessen	vergessen
^	
Als	Als
der	der
Bus	Bus
los_fuhr	losfuhr
^	
rannte	rannte
sie	sie
sie	sie
schnell	schnell
mit	mit
Dodo	Dodo
^	
an	an
der	der
Leine	Leine
.	.
Der	Der
Alte	alte
Mann	Mann
^	
der	der
vor	vor
Lea	Lea
im	im
Bus	Bus
saß	saß
^	
hatte	hatte
ihre	ihre
tasche	Tasche
ihm	im
^	
Fundbüro	Fundbüro
abgegeben	abgegeben
.	.
Und	Und
sagte	sagte
^	
geben	geben
sie	sie
die	die
Tasche	Tasche
ein	ein
^	
Mädchen	Mädchen
mit	mit
einen	einen
Hund	Hund
an	an
der	der
Leine	Leine
^	
und	und
einer	einer
großen	großen
Kette	Kette
.	.
Lea	Lea
^	
dachte	dachte
nach	nach
und	und
sagte	sagte
zu	zu
Dodo	Dodo
^	
vileicht	vielleicht
ist	ist
mein	mein
Rucksack	Rucksack
^	
ihm	im
Fundbüro	Fundbüro
gemeinsam	gemeinsam
gingen	gingen
^	
sie	sie
ins	ins
Fundbüro	Fundbüro
und	und
dan	dann
Fragte	fragte
Lea	Lea
ist	ist
hier	hier
^	
ein	ein
Gelb_Oranger	gelb-orangener
Rucksack	Rucksack
^	
und	und
er	er
antwortet	antwortet
ya	ja
ein	ein
^	
Alter|	alter
mann	Mann
hatte	hatte
ihn	ihn
Jetzt	jetzt
gerade	gerade
^	
bei	bei
mir	mir
abgegeben	abgegeben
warte	warte
ich	ich
^	
gib	gib
ihn	ihn
dir	dir
Cüs	Tschüss
sagte	sagte
Lea	Lea
^	
und	und
der	der
Mann	Mann
sagte	sagte
auch	auch
^	
Cüs	Tschüss
dann	dann
waren	waren
sie	sie
glücklich	glücklich
und	und
^	
zufrieden	zufrieden
.	.
