Dodo	Dodo
in	in
der	der
schule	Schule
\h	\h
Lea	Lea
und	und
Lars	Lars
haben	haben
sich	sich
im	im
^	
park	Park
getrofen	getroffen
.	.
Dodo	Dodo
ist	ist
aus	aus
der	der
^	
jacken	Jacken
gesprungen	gesprungen
.	.
Lars	Lars
freut	freut
^	
sich	sich
entlich	endlich
die	die
beiden	beiden
^	
wider_zu_sehen	wiederzusehen
^	
Lars	Lars
gebt	gebt
dodo	Dodo
Die	die
Hand	Hand
und	und
sie	sie
^	
halten	halten
die	die
nase	Nase
neben_einander	nebeneinander
.	.
^	
in	in
der	der
schule	Schule
siet	sieht
mann	man
^	
dodos	Dodos
pfote	Pfote
.	.
Lea	Lea
rechnett	rechnet
^	
und	und
dodo	Dodo
geht	geht
aus	aus
der	der
jake	Jacke
raus	raus
.	.
^	
Auf	Auf
einmal	einmal
sied	sieht
^	
dodo	Dodo
ein	ein
vogel	Vogel
und	und
rastet	rastet
aus	aus
^	
später	später
kommt	kommt
die	die
^	
Lehren	Lehrerin
und	und
Lacht	lacht
