Dodo	Dodo
in	in
der	der
Schule	Schule
\h	\h
Donnerstag	Donnerstag
um	um
8.00	8.00
Uhr	Uhr
trafen	trafen
^	
sich	sich
lea	Lea
und	und
lars	Lars
vor	vor
der	der
^	
Schule	Schule
und	und
begrüßten	begrüßten
sich	sich
.	.
Auf	Auf
^	
einmal	einmal
zeigte	zeigte
Lea	Lea
Dodo	Dodo
und	und
^	
Lars	Lars
war	war
sehr	sehr
glücklich	glücklich
.	.
Nach	Nach
5	5
^	
Minuten	Minuten
gingen	gingen
sie	sie
im	im
Klassen-^zimmer	Klassenzimmer
und	und
Qatschten	quatschten
.	.
Danach	Danach
^	
sagte	sagte
die	die
lehrerin	Lehrerin
das	dass
sie	sie
jetzt	jetzt
^	
einen	einen
Test	Test
schreiben	schreiben
werden	werden
.	.
^	
Als	Als
lea	Lea
arbeitete	arbeitete
schleischte	~schleichte
sich	sich
^	
Dodo	Dodo
heimlich	heimlich
weg	weg
weil	weil
er	er
^	
die	die
dachte	dachte
das	dass
die	die
Kreide	Kreide
ein	ein
^	
Hunde_knochen	Hundeknochen
war	war
.	.
Aber	Aber
Plotzlich	plötzlich
^	
sah	sah
dodo	Dodo
einen	einen
vogel	Vogel
und	und
bellte	bellte
^	
jede	jede
sekunde	Sekunde
lauter	lauter
.	.
Lea	Lea
war	war
das	das
^	
peinlich	peinlich
und	und
rante	rannte
schnell	schnell
zu	zu
^	
dodo	Dodo
Aber	Aber
die	die
lehrerin	Lehrerin
schimpfte	schimpfte
^	
nicht	nicht
und	und
da	da
fiel	fiel
Lea	Lea
ein	ein
das	dass
sie	sie
das	das
^	
Tehma	Thema
Hunde	Hunde
haben	haben
.	.
