Lars	Lars
wirft	wirft
ein	ein
Stein	Stein
am	am
Seil	Seil
aus	aus
^	
dem	dem
Fenster	Fenster
zu	zu
Lea	Lea
.	.
Lea	Lea
befestigt	befestigt
^	
das	das
Seil	Seil
am	am
boden	Boden
und	und
Lars	Lars
stellt	stellt
^	
eine	eine
Seilbahn	Seilbahn
auf	auf
das	das
Se*l	Seil
.	.
Lars	Lars
^	
Lässt	lässt
die	die
Seilbahn	Seilbahn
los	los
mit	mit
einem	einem
^	
Pluschbär	Plüschbär
drinne	drinnen
und	und
Lea	Lea
hält	hält
^	
die	die
Seilbahn	Seilbahn
auf	auf
.	.
Das	Das
Seil	Seil
wird	wird
^	
Plötzlich	plötzlich
locker	locker
.	.
Dann	Dann
ist	ist
d*e	die
^	
seilbahn	Seilbahn
in	in
ein	ein
Fenster	Fenster
gekracht	gekracht
^	
Und	Und
der	der
Hausbesitzer	Hausbesitzer
ist	ist
sehr	sehr
traurig	traurig
.	.
