Lea	Lea
und	und
dodo	Dodo
sind	sind
in	in
einem	einem
bus	Bus
.	.
^	
Sie	Sie
Kugte	kuckte
durch	durch
den	den
fenster	Fenster
.	.
^	
Ein	Ein
merkwürdiga	merkwürdiger
man	Mann
sitzt	sitzt
vor	vor
Lea	Lea
.	.
^	
Wo	Wo
das	das
bus	Bus
angehattet	~angehaltet
hat	hat
ist	ist
Lea	Lea
und	und
^	
dodo	Dodo
von	von
dem	dem
bus	Bus
um_gestigen	umgestiegen
.	.
^	
Dodo	Dodo
wolte	wollte
nicht	nicht
weiter_gehen	weitergehen
.	.
Weil	Weil
^	
er	er
es	es
gemerkt	gemerkt
hat	hat
das	dass
die	die
tasche	Tasche
nicht-	nicht
^	
da	da
ist	ist
.	.
Der	Der
tasche	Tasche
liegt	liegt
dord	dort
und	und
Sie	sie
mergt-	merkt
^	
es	es
nicht	nicht
.	.
Lea	Lea
mergt	merkt
es	es
und	und
sagt	sagt
o|	o
ne	ne
die	die
^	
tasche	Tasche
ist	ist
in	in
der	der
bus	Bus
.	.
Der	Der
man	Mann
^	
wingte	winkte
und	und
ruft	ruft
du	du
hast	hast
deine	deine
tasche	Tasche
hir	hier
vogesen	vergessen
.	.
Dodo	Dodo
kugte	kuckte
lea	Lea
an	an
.	.
^	
Dodo	Dodo
rante	rannte
und	und
rante	rannte
und	und
lea	Lea
rante	rannte
^	
und	und
rante	rannte
.	.
Lea	Lea
rufte	~rufte
haltet	haltet
den	den
^	
bus	Bus
an	an
.	.
Der	Der
merkwürdige	merkwürdige
man	Mann
zaygte	zeigte
^	
die	die
tasche	Tasche
imer	immer
noch	noch
.	.
Der	Der
Man	Mann
brieng-^te	~bringte
die	die
tasche	Tasche
in	in
dem	dem
Fundbüro	Fundbüro
.	.
Ein	Ein
^	
Mann	Mann
hat	hat
die	die
tasch	Tasche
zu	zu
fund_Büro	Fundbüro
geb-^racht	gebracht
.	.
^	
Ein	Ein
mädschen	Mädchen
hat	hat
die	die
valoren	verloren
mit	mit
ihr	ihr
^	
Hund	Hund
.	.
Lea	Lea
und	und
Dodo	Dodo
gehen	gehen
zur	zur
fund_biro	Fundbüro
Lea	Lea
und	und
dodo	Dodo
^	
sind	sind
da	da
.	.
Lea	Lea
hat	hat
gesagt	gesagt
Ein	Ein
^	
man	Mann
müsste	müsste
es	es
gerade	gerade
eine	eine
^	
gelbe	gelbe
tasche	Tasche
gebracht	gebracht
sein	sein
.	.
^	
lea	Lea
sagte	sagte
schüss	tschüss
.	.
