Der	Der
Arme	arme
Teddybär	Teddybär
\h	\h
Lea	Lea
und|	und
Lars	Lars
wohnten	wohnten
gegenüber	gegenüber
^	
alle	alle
beide	beide
hatten|	hatten
eine	eine
gute	gute
ide	Idee
der	der
^	
Lars	Lars
würft	wirft
zu	zu
Lea	Lea
ein	ein
Seil	Seil
.	.
Die	Die
^	
Lea	Lea
macht	macht
eie	eine
Seilbahn	Seilbahn
.	.
^	
Lars	Lars
schrie	schrie
:	:
"	"
Lea	Lea
pass	pass
auf	auf
damit	damit
^	
die	die
Seilbahn	Seilbahn
nicht	nicht
kaputt	kaputt
geht	geht
"	"
Lea	Lea
se***	?se***
:	:
"	"
okey	Okay
aber	aber
der	der
Teddybär	Teddybär
fällt	fällt
^	
gleich	gleich
runter	runter
"	"
.	.
Plözlich	Plötzlich
ris	riss
die	die
Seilbahn	Seilbahn
^	
fällte|	~fällte
runter	runter
.	.
Auf	Auf
einmal	einmal
kracht|	kracht
es	es
^	
auf	auf
dem	dem
Fenster	Fenster
von	von
Lars	Lars
sein	sein
^	
Nachbarin	Nachbarin
Lea	Lea
schri	schrie
aules**	?aules**
gt	?gt
"	"
^	
Lars	Lars
ich	ich
habe	habe
sehr	sehr
angst	Angst
^	
was	was
wenn	wenn
sie	sie
die	die
Polizei	Polizei
^	
anruft	anruft
^	
"	"
Lars	Lars
sagt	sagt
:	:
nein	Nein
^	
ich	ich
kenne	kenne
sie	sie
.	.
"	"
Auf	Auf
einmal	einmal
^	
kam	kam
die	die
Frau	Frau
und	und
^	
guckte	guckte
das	das
Fenster	Fenster
an	an
^	
und	und
sagte	sagte
:	:
"	"
wer	Wer
war	war
das	das
^	
den	denn
ich	ich
hab	hab
das	das
Fnster	Fenster
doch	doch
^	
neu	neu
gekauft	gekauft
wie	wie
soll	soll
^	
eigentlich	eigentlich
so	so
ein	ein
kleiner	kleiner
^	
Teddybär	Teddybär
so	so
ein	ein
Fenster	Fenster
kaputt	kaputt
^	
machen	machen
hoffentliel	hoffentlich
hat	hat
sieh	sich
^	
keiner	keiner
verletzt	verletzt
.	.
