Es	Es
war	war
einmal	einmal
ein	ein
Junge	Junge
und	und
ein	ein
^	
Mädchen	Mädchen
sie	sie
haben	haben
ein	ein
Hodog_^Stand	Hotdogstand
gesehen	gesehen
sie	sie
gingen	gingen
zu	zu
den	den
^	
Hodog_Stand	Hotdogstand
sie	sie
sagten	sagten
zwei	zwei
^	
Hodogs	Hotdogs
bitte	bitte
sie	sie
haben	haben
gigessen	gegessen
^	
und	und
gigessen	gegessen
und	und
dan	dann
ist	ist
das	das
^	
Mädchen	Mädchen
gestolpat	gestolpert
bei	bei
ihrem	ihrem
^	
Hund	Hund
und	und
sie	sie
hat	hat
sich	sich
ferletzt	verletzt
^	
aber	aber
dan	dann
haben	haben
sie	sie
haben	haben
den	den
^	
Hodog	Hotdog
geteilt	geteilt
und	und
dan	dann
sind	sind
sie	sie
^	
frölich	fröhlich
weiter	weiter
gegangen	gegangen
.	.
