Die	Die
wekgefahrene	~weggefahrene
tasche	Tasche
\h	\h
Lea	Lea
ging	ging
mit	mit
ihrem	ihrem
Rucksack	Rucksack
und	und
Dodo	Dodo
^	
in	in
einen	einen
Bus	Bus
.	.
Und	Und
gegenüber	gegenüber
sas	saß
ein	ein
ällterer	älterer
herr	Herr
.	.
^	
Als	Als
sie	sie
dar	da
war	war
hate	hatte
sie	sie
ire	ihre
tasche	Tasche
vergesen	vergessen
.	.
^	
Dan	Dann
hat	hat
sich	sich
Lea	Lea
erschregt	erschreckt
weil	weil
der	der
menn	Mann
^	
gerufen	gerufen
hat	hat
.	.
Das	Dass
sie	sie
ire	ihre
tasche	Tasche
im	im
Bus	Bus
fergesen	vergessen
^	
hat	hat
.	.
Und	Und
sie	sie
hat	hat
geschrin	geschrien
halt|	halt
an	an
bite	bitte
.	.
Dodo	Dodo
^	
nich	nicht
so|	so
schnel	schnell
.	.
Und	Und
der	der
Bus	Bus
ist	ist
weiter	weiter
gefahren	gefahren
.	.
Aber	Aber
^	
der	der
älterer|	älterer
herr	Herr
hate	hatte
die	die
tasche	Tasche
im	im
fand_bero	Fundbüro
^	
apegeben	abgegeben
und	und
hat	hat
die	die
numer	Nummer
38	38
gekrieht	gekriegt
.	.
^	
Dun	Dann
ist	ist
Lea	Lea
ins	ins
fund_beo	Fundbüro
gegangen	gegangen
und	und
hat	hat
^	
ire	ihre
tasche	Tasche
wieder_gekricht	wiedergekriegt
.	.
