Dodo	Dodo
und	und
der	der
Frosch	Frosch
\h	\h
Der	Der
Dodo	Dodo
ist	ist
aufgeregt	aufgeregt
.	.
Der	Der
Dodo	Dodo
rennt	rennt
,	,
Lars	Lars
ist	ist
erschöpft	erschöpft
.	.
Lea	Lea
ist	ist
^	
sgt	sagt
komm	komm
cher	her
Dodo	Dodo
.	.
Lars	Lars
macht	macht
das	das
Komm	Komm
zeichen	Zeichen
und	und
.	.
^	
Lea	Lea
sagt	sagt
Komm	komm
hihr_her	hierher
dodo	Dodo
.	.
Lars	Lars
rennd	rennt
hinta	hinter
Dodo	Dodo
^	
her	her
.	.
Lea	Lea
rennt	rennt
auch	auch
hinta	hinter
dodo	Dodo
.	.
Dodo	Dodo
sicht	sieht
ein|	ein
frosch	Frosch
^	
und	und
rennt	rennt
hinta	hinter
den	den
Frosch	Frosch
her	her
.	.
Der	Der
Frosch	Frosch
hüpf	hüpf
3	3
schpite	Schritte
.	.
^	
Dodo	Dodo
logt	legt
sein	sein
Fus	Fuß
ganz	ganz
schnell	schnell
auf	auf
den	den
Frosch	Frosch
.	.
Der	Der
^	
Frosch	Frosch
hüpft	hüpft
ganz	ganz
schnell	schnell
.	.
Lea	Lea
und	und
Lars	Lars
kuken	kucken
.	.
^	
Dodo	Dodo
ist	ist
erschöpft	erschöpft
.	.
Dodo	Dodo
macht	macht
ein	ein
Kurwe	Kurve
und	und
^	
Dan	dann
lechelte	lächelte
er	er
.	.
Der	Der
Frosch	Frosch
hübpft	hüpft
ganz	ganz
schnel	schnell
.	.
Dodo	Dodo
^	
hübpft	hüpft
auch	auch
.	.
Dodo	Dodo
ist	ist
glüchklich	glücklich
.	.
Dodo	Dodo
ist	ist
traurich	traurig
.	.
^	
Der	Der
Frosch	Frosch
ist	ist
glücklich	glücklich
.	.
Lea	Lea
ist	ist
glücklich	glücklich
.	.
Lars	Lars
ist	ist
^	
auch	auch
glüklich	glücklich
.	.
The	The
end	end
