Der	Der
Fundberro	Fundbüro
\h	\h
An	An
einem	einem
schönen	schönen
Sommer_Tag	Sommertag
^	
ging	ging
Lea	Lea
mit	mit
Dodo	Dodo
gassi	Gassi
.	.
Sie	Sie
stieg	stieg
^	
in	in
den	den
Bus	Bus
ein	ein
und	und
setzte	setzte
sich	sich
hin	hin
.	.
^	
Als	Als
der	der
Bus	Bus
stopte	stoppte
stieg	stieg
sie	sie
aus	aus
.	.
^	
Sie	Sie
ging	ging
und	und
ging	ging
da	da
fiel	fiel
ihr	ihr
ein	ein
:	:
"	"
Wo	Wo
^	
ist	ist
meine	meine
Tasche	Tasche
.	.
"	"
Sie	Sie
lief	lief
zum	zum
Bus	Bus
^	
ein	ein
Mann	Mann
hielt	hielt
ihre	ihre
Tache	Tasche
und	und
winkte	winkte
^	
ihr	ihr
zu	zu
.	.
Doch	Doch
es	es
war	war
zu	zu
spät	spät
der	der
^	
Bus	Bus
fahrte	~fahrte
weg	weg
.	.
Der	Der
Mann	Mann
brang	~brang
die	die
^	
Tasche	Tasche
in	in
den	den
Fundbero	Fundbüro
.	.
Lea	Lea
dachte	dachte
nach	nach
^	
da	da
sagte	sagte
sie	sie
zu	zu
Dodo	Dodo
:	:
"	"
Fielcht	Vielleicht
bringen	bringen
^	
sie	sie
meine	meine
Tasch	Tasche
in	in
den	den
Fundbero	Fundbüro
.	.
"	"
^	
foller	Voller
Freude	Freude
lief	lief
sie	sie
zum	zum
Fundbero	Fundbüro
^	
Da	Da
kam	kam
sie	sie
an	an
den	den
Fundbero	Fundbüro
^	
sie	sie
sagte	sagte
:	:
"	"
Enschuldigung	Entschuldigung
ich	ich
suche	suche
^	
eine	eine
Gelbe	gelbe
Tasche	Tasche
.	.
"	"
Der	Der
Herr	Herr
flieg	Flieg
sagte	sagte
:	:
"	"
^	
Ja	Ja
es	es
wurde	wurde
grad	grad
eine	eine
gehbracht	gebracht
hier	hier
"	"
^	
Dann	Dann
ging	ging
Lea	Lea
zufriden	zufrieden
weg	weg
.	.
