An	An
einen	einen
söner	schöner
Tag	Tag
ging	ging
Lea	Lea
zu	zu
^	
Lars	Lars
den	denn
sie	sie
hate	hatte
dort	dort
ihren	ihren
Tedy	Teddy
^	
fagesen	vergessen
.	.
Lars	Lars
war	war
oben	oben
am	am
^	
fenster	Fenster
.	.
Er	Er
wurf	~wurf
mir	mir
ein	ein
seil	Seil
zu	zu
^	
und	und
sagte	sagte
ich	ich
solte	sollte
es	es
ihrgent_^wo	irgendwo
dran_machen	dranmachen
.	.
Dan	Dann
holte	holte
er	er
eine	eine
gondel	Gondel
^	
und	und
befestigt	befestigt
sie	sie
am	am
dem	dem
seil	Seil
.	.
Dan	Dann
holte	holte
^	
er	er
meinen	meinen
Tediy	Teddy
und	und
sezte	setzte
ihn	ihn
in	in
^	
die	die
gondel	Gondel
.	.
Mit	Mit
einem	einem
starcken	starken
ruck	Ruck
^	
rolte	rollte
die	die
gondel	Gondel
los	los
.	.
Dan	Dann
falor	verlor
das	das
^	
Seil	Seil
seine	seine
spanung	Spannung
und	und
flog	flog
mit	mit
der	der
^	
gondel	Gondel
und	und
den	den
tedie	Teddy
in	in
das	das
nachber_^fenster	Nachbarfenster
.	.
ihn_zwischen	inzwischen
saate	~sahte
die	die
nachbarin	Nachbarin
^	
in	in
das	das
kapute	kaputte
fenster	Fenster
.	.
