Lea	Lea
Fährt	fährt
mit	mit
dem	dem
Bus	Bus
\h	\h
Als	Als
erstes	Erstes
fährt	fährt
Lea	Lea
mit	mit
^	
dem	dem
Bus	Bus
und	und
Dodo	Dodo
fährt	fährt
mit	mit
.	.
^	
Als	Als
sie	sie
aussteigen	aussteigen
will	will
^	
fergest	vergesst
Lea	Lea
ihren	ihren
Rucksack	Rucksack
.	.
^	
Und	Und
Lea	Lea
gugckt	guckt
auf	auf
den	den
Bus	Bus
.	.
^	
Ein	Ein
Mann	Mann
haltet	haltet
in	ihn
hoch	hoch
.	.
^	
sie	sie
macht	macht
ein	ein
komi*ches	komisches
^	
gesicht	Gesicht
.	.
Sie	Sie
läuft	läuft
dem	dem
Bus	Bus
^	
hinterher	hinterher
auch	auch
Dodo	Dodo
^	
läuft	läuft
mit	mit
an	an
der	der
Leine	Leine
aber	aber
^	
der	der
Bus	Bus
ist	ist
zu	zu
schnell	schnell
.	.
Der	Der
^	
Mann	Mann
gibt	gibt
ihren	ihren
Ruchsack	Rucksack
^	
beim	beim
Fundbiro	Fundbüro
ab	ab
.	.
Lea	Lea
^	
gugckt	guckt
im	im
Fundbiro	Fundbüro
.	.
Und	Und
^	
sie	sie
findet	findet
ihren	ihren
Rucksack	Rucksack
^	
wider	wieder
.	.
und	und
sie	sie
hate	hatte
ein	ein
^	
blatt	Blatt
wo	wo
die	die
Nummer	Nummer
38	38
^	
drauf_stand	draufstand
.	.
