Die	Die
Knochen_Keckse	Knochenkekse
.	.
\h	\h
Am	Am
einen	einen
frühen	frühen
morgen	Morgen
musste	musste
Lars	Lars
Staup-^saugen	staubsaugen
.	.
Dodo	Dodo
hate	hatte
drei	drei
knochen	Knochen
im	im
boden	Boden
.	.
^	
Lars	Lars
hate	hatte
aus|	aus
fersen	Versehen
die	die
knochen	Knochen
aufge_saukt	aufgesaugt
.	.
^	
Dodo	Dodo
sagte	sagte
:	:
Lars	Lars
kanst	kannst
du	du
mir	mir
die	die
knochen	Knochen
^	
zurück_geben	zurückgeben
.	.
Lars	Lars
sagte	sagte
:	:
ich	Ich
fersucht	versucht
es	es
.	.
^	
Lars	Lars
fersucht	versucht
es	es
aber	aber
es	es
ging	ging
nicht	nicht
.	.
^	
Dodo	Dodo
war	war
trarich|	traurig
und	und
ein	ein
bisien	bisschen
wütent	wütend
.	.
^	
Lars	Lars
wiel	will
das	das
in	in
den	den
mül	Müll
schmeisen	schmeißen
.	.
^	
Dodo	Dodo
Sprinkte	~springte
auf	auf
lars	Lars
und	und
karzt	kratzt
den	den
^	
sack	Sack
kaput	kaputt
.	.
^	
ales	alles
war	war
drekig	dreckig
und	und
Dodo	Dodo
hate	hatte
seine	seine
knochen	Knochen
^	
zurüq	zurück
.	.
^	
Lars	Lars
hat	hat
bechlosen	beschlossen
das	dass
die	die
knochen	Knochen
oben	oben
^	
in	in
der	der
Hunde_schüsel	Hundeschüssel
bleiben	bleiben
