Las	Lars
und	und
Dodo	Dodo
sint	sind
am	am
Saugen	Saugen
.	.
^	
Las	Lars
ist	ist
An	an
Saugen	Saugen
wegen	wegen
Dodo	Dodo
.	.
^	
und	und
Dodo	Dodo
ist	ist
un	?un
An	an
Kuken	Kucken
.	.
^	
Las	Lars
ist	ist
An	an
aus_weseln	Auswechseln
weiel	weil
Der	der
^	
Dultel	Beutel
fol	voll
ist	ist
.	.
^	
Unt	Und
Dodo	Dodo
kast	kratzt
an	an
einr	einer
Hose	Hose
,	,
und	und
^	
Dodo	Dodo
kast	kratzt
An	an
Doltel	Beutel
Las	Lars
sat	sagt
Aus	Aus
.	.
^	
Dann	Dann
ket	geht
ber	der
Doltel	Beutel
kapot	kaputt
und	und
Puf	puff
^	
Ates	?Ates
.	.
