Dodo	Dodo
und	und
das	das
Esen	Essen
.	.
\h	\h
Las	Lars
reumt	räumt
auf	auf
.	.
und	und
Dodo	Dodo
beobachdef|	beobachtet
in	ihn
.	.
^	
Dodo	Dodo
sid	sieht
das	dass
sein	sein
Esen	Essen
grade	grade
^	
schtaubp|	Staub
gesaukt|	gesaugt
wirt	wird
.	.
Las	Lars
sakt	sagt
der	der
^	
schtaubptsagerbeutel	Staubsaugerbeutel
ist	ist
fol	voll
sakte	sagte
^	
Las	Lars
.	.
Las	Lars
brinkt	bringt
den	den
beutel	Beutel
zum	zum
^	
mül	Müll
aber	aber
dodo	Dodo
behindet	behindert
das	das
.	.
^	
Dodo	Dodo
wil	will
den	den
beutel	Beutel
haben	haben
.	.
^	
weil	weil
sein	sein
esen	Essen
da	da
drinen	drinnen
ist	ist
.	.
^	
Las	Lars
*emt	nehmt
dodo	Dodo
fon	von
sein	sein
halzband	Halsband
.	.
aber	aber
^	
das	das
nützt	nützt
nichtz	nichts
.	.
dan	dann
hats	hats
Dodo	Dodo
^	
geschaft	geschafft
.	.
dan	dann
ist	ist
ales	alles
raus	raus
ge*aln	gefallen
.	.
