Lea	Lea
und	und
Lars	Lars
die	die
Holen	holen
Sic	sich
Aein	ein
^	
eis	Eis
dan	dann
gen	gehen
sie	sie
nac	nach
Hause	Hause
^	
Aba	Aber
Leas	Leas
eis	Eis
turft	tropft
na	nach
den	den
^	
Wek	Weg
nac	nach
Hause	Hause
Aba	Aber
Doolo	Dodo
^	
leckt	leckt
die	die
trfen	Tropfen
As	Eis
Aba	Aber
^	
Lea	Lea
Schtupt	stolpert
as	?as
Doolo	Dodo
runta	runter
^	
Aba	Aber
Lars	Lars
tüset	tröstet
die	die
Lea	Lea
^	
und	und
Doolo	Dodo
teikat	?teikat
ima	immer
^	
Vaitah	weiter
Aba	Aber
Lans	Lars
geb	gib
die	die
^	
Was	was
ap	ab
dan	dann
gen	gehen
sie	sie
fnüle	fröhlich
^	
nac	nach
Haus	Haus
.	.
