Leo	Lea
und	und
Lars	Lars
kauften	kauften
eis	Eis
und	und
sie|	sie
haben	haben
^	
gekrigt	gekriegt
.	.
Aba	Aber
ban	dann
Lea	Lea
ist	ist
sein	sein
schteing	?steing
^	
eis	Eis
ist	ist
kaput	kaputt
.	.
Und	Und
dan	dann
ist	ist
Lea	Lea
aus_^geruscht	ausgerutscht
und	und
der	der
eis	Eis
ist	ist
runba	runter
gegan	gegangen
.	.
^	
Dan	Dann
ist	ist
das	das
eis	Eis
runda	runter
gefalen	gefallen
und	und
^	
Dodo	Dodo
hate	hatte
das	das
eis	Eis
gessen	gegessen
.	.
Dan	Dann
hate	hatte
^	
fon	von
Lars	Lars
hate	hatte
bisjen	bisschen
eis	Eis
gegeben	gegeben
.	.
^	
Und	Und
dan	dann
hate	hatte
jeda	jeder
bisjen	bisschen
jeda	jeder
.	.
