Lars	Lars
und	und
Lear	Lea
und	und
sein	sein
froint	Freund
Leon	Leon
spilen	spielen
^	
ein	ein
spiel	Spiel
sie	sie
sind	sind
fertich	fertig
mit	mit
^	
das	das
spiel	Spiel
lars	Lars
sitst	sitzt
sich	sich
hien	hin
und	und
^	
der	der
Katon	Karton
wakelt	wackelt
sich	sich
lars	Lars
ist	ist
^	
runter	runter
gefalen	gefallen
und	und
das	das
spiel	Spiel
felt	fällt
runter	runter
^	
Leon	Leon
haltet	haltet
da	da
spiel	Spiel
auf	auf
dan	dann
^	
merkien	merken
sie	sie
was	was
und	und
dan	dann
komt	kommt
dodo	Dodo
^	
raus	raus
ale	alle
laren	lachen
