Lea	Lea
vermießt	vermisst
ihren	ihren
Hund	Hund
\h	\h
Lea	Lea
hängt	hängt
traurig	traurig
bilder	Bilder
von	von
Dodo	Dodo
an	an
die	die
^	
Wand	Wand
und	und
ihre	ihre
Nummer	Nummer
fals	falls
jemand	jemand
den	den
^	
Hund	Hund
Dodo	Dodo
gefanden	gefunden
hat	hat
und	und
Lea	Lea
anruft	anruft
.	.
Eine	Eine
^	
weile	Weile
später	später
ging	ging
Lea	Lea
nach	nach
Haus	Haus
sie	sie
langweilte	langweilte
^	
sich	sich
da	da
und	und
wartete	wartete
auf	auf
einen	einen
anruf	Anruf
.	.
Plötzlich	Plötzlich
^	
klinngelt	klingelt
das	das
Telefon	Telefon
Lea	Lea
ist	ist
aufgeregt	aufgeregt
sie	sie
^	
macht	macht
das	das
Telefon	Telefon
auf	auf
es	es
ist	ist
Lars	Lars
hallo	Hallo
Lea	Lea
^	
ich	ich
habe	habe
dir	dir
eine	eine
überraschung	Überraschung
ich	ich
komm	komm
^	
gleich	gleich
zu	zu
dir	dir
.	.
Lea	Lea
wird	wird
munter	munter
.	.
Lea	Lea
wartet	wartet
auf	auf
^	
das	das
klinngeln	Klingeln
.	.
In	In
diesem	diesem
Moment	Moment
klinngelte	klingelte
es	es
^	
an	an
der	der
Haustür	Haustür
Lea	Lea
guckt	guckt
vom	vom
Fenster	Fenster
sie	sie
^	
sieht	sieht
Lars	Lars
mit	mit
einem	einem
Lolypop	Lollipop
und	und
Dodo	Dodo
.	.
Lea	Lea
^	
lauft	lauft
zur	zur
Tür	Tür
und	und
kuschelt	kuschelt
sich	sich
an	an
Lars	Lars
und	und
^	
Lea	Lea
freut	freut
sich	sich
das	dass
Dodo	Dodo
wieder	wieder
zu	zu
Hause	Hause
ist	ist
.	.
^	
Glücklich	Glücklich
und	und
zu_frieden	zufrieden
gingen	gingen
Lars	Lars
Dodo	Dodo
^	
und	und
Lea	Lea
ins	ins
Haus	Haus
.	.
