Lea	Lea
Lars	Lars
und	und
Dodo	Dodo
gehen	gehen
in	in
den	den
Parck	Park
^	
spaziren	spazieren
Dodo	Dodo
rent	rennt
so	so
schnel	schnell
das	dass
Lars	Lars
^	
in	ihn
nicht	nicht
mer	mehr
halten	halten
kahn	kann
Lea	Lea
^	
sagt	sagt
Dodo	Dodo
komm	komm
sofot	sofort
zurück	zurück
aber	aber
^	
Dodo	Dodo
hört	hört
nicht	nicht
auf	auf
sie	sie
Dodo	Dodo
kurte	knurrte
^	
Lea	Lea
hat	hat
gesehen	gesehen
das	dass
er	er
seine	seine
^	
fater|	Pfote
knikt	knickt
hat	hat
auf	auf
der	der
Fise	Wiese
siht	sieht
^	
Lea	Lea
einen	einen
Frosch	Frosch
.	.
Dodo	Dodo
sied	sieht
Frosch	Frosch
^	
auch	auch
und	und
folkt|	folgt
in	ihn
er	er
sprinckt	springt
^	
soger	sogar
über	über
die	die
Maer	Mauer
,	,
Dodo	Dodo
rufeifen	rufen
^	
die	die
beiden	beiden
da	da
haben	haben
die	die
beien	beiden
^	
in	in
