Lea	Lea
und	und
ihr	ihr
verschwundener	verschwundener
Hund	Hund
\h	\h
An	An
einem	einem
sonnigen	sonnigen
Morgen	Morgen
hat	hat
lea	Lea
ihren	ihren
Hund	Hund
Dodo	Dodo
verloren	verloren
.	.
^	
lea	Lea
hatte	hatte
ein	ein
paar	paar
Steckbriefe	Steckbriefe
gedruckt	gedruckt
.	.
Darauf	Darauf
stand	stand
ihre	ihre
Adresse	Adresse
^	
und	und
ihre	ihre
Telefonnummer	Telefonnummer
.	.
Lea	Lea
wartet	wartet
verzweifelt	verzweifelt
auf	auf
einen	einen
Anruf	Anruf
dabei	dabei
^	
weint	weint
sie	sie
.	.
Plötzlich	Plötzlich
kam	kam
ein	ein
Anruf	Anruf
von	von
Lars	Lars
,	,
er	er
sagt	sagt
das	dass
er	er
^	
den	den
Hund	Hund
auf	auf
einer	einer
Kreuzung	Kreuzung
nicht	nicht
weit	weit
von	von
seinem	seinem
Haus	Haus
^	
gefunden	gefunden
hat	hat
.	.
Lea	Lea
war	war
erleichtert	erleichtert
das	dass
Dodo	Dodo
in	in
sicherheit	Sicherheit
^	
ist	ist
.	.
Lange	Lange
warten	warten
muss	muss
Lea	Lea
nicht	nicht
dann	dann
steht	steht
schon	schon
lars	Lars
und	und
^	
ihr	ihr
vermister	vermisster
Hund	Hund
Dodo	Dodo
vor	vor
der	der
Tür	Tür
.	.
Dodo	Dodo
fraß	fraß
sein	sein
essen	Essen
und	und
^	
Lea	Lea
war	war
so	so
glücklich	glücklich
das	dass
sie	sie
weinte	weinte
.	.
Außerdem	Außerdem
hat	hat
lars	Lars
^	
Lea	Lea
einen	einen
Loli	Lolli
geschenkt	geschenkt
.	.
