Lea	Lea
und	und
Lars	Lars
kehen	gehen
spaziren	spazieren
mit	mit
Dodo	Dodo
.	.
^	
Dodo	Dodo
rennt	rennt
zu	zu
schnell	schnell
und	und
Lars	Lars
kann	kann
^	
ihn	ihn
nicht	nicht
mehr	mehr
festhalten	festhalten
.	.
Lars	Lars
lest	lässt
ihn	ihn
^	
los	los
.	.
Dodo	Dodo
schnupert	schnuppert
.	.
Lars	Lars
sagt	sagt
komm	komm
^	
her	her
komm	komm
her	her
.	.
Dodo	Dodo
sieht	sieht
ein	ein
frosch	Frosch
^	
und	und
rennt	rennt
ihn	ihn
hinterher	hinterher
.	.
Der	Der
frosch	Frosch
springt	springt
^	
über	über
die	die
mauer	Mauer
und	und
Dodo	Dodo
auch	auch
.	.
^	
Auf	Auf
ein_mal	einmal
ist	ist
Dodo	Dodo
ins	ins
wasser	Wasser
^	
gelandet	gelandet
.	.
