Dodo	Dodo
und	und
die	die
Hundekekse	Hundekekse
\h	\h
Lars	Lars
Staubsaugt	staubsaugt
die	die
Wonung	Wohnung
und	und
geht	geht
zu	zu
^	
Dodo	Dodo
ins	ins
Zimmer	Zimmer
.	.
Und	Und
dabei	dabei
Staubsauger	Staubsauger
^	
er	er
Dodos	Dodos
Hundekekse	Hundekekse
auf	auf
und	und
Dodo	Dodo
stet	steht
^	
auf	auf
und	und
geht	geht
zu	zu
lars	Lars
und	und
zum	zum
Staubsauger	Staubsauger
.	.
^	
Lars	Lars
macht	macht
den	den
saubsauger	Staubsauger
auf	auf
um	um
den	den
^	
Stubbeutel	Staubbeutel
zu	zu
endsogen	entsorgen
Dodo	Dodo
tut	tut
^	
forderbeine	Vorderbeine
auf	auf
den	den
Stubsauger	Staubsauger
und	und
^	
beld	bellt
,	,
Lars	Lars
bringt	bringt
den	den
Staubbeutel	Staubbeutel
^	
aber	aber
Dodo	Dodo
belt	bellt
und	und
belt	bellt
und	und
belt	bellt
^	
Lars	Lars
denkt	denkt
was	was
wil	will
er	er
nur	nur
fon	von
^	
mir	mir
.	.
Dodo	Dodo
springt	springt
zum	zum
