Der	Der
Fagon_Unfall	Wagonunfall
\h	\h
An	An
einen	einen
schönen	schönen
Morgen	Morgen
trafen	trafen
^	
Lars	Lars
und	und
Lea	Lea
sich	sich
vor	vor
den	den
Fenster	Fenster
.	.
^	
Lars	Lars
schmieß	schmiss
Lea	Lea
ein	ein
Seil	Seil
^	
hinüber	hinüber
.	.
Lea	Lea
befestigt	befestigt
das	das
Seil	Seil
.	.
^	
Lars	Lars
nimmt	nimmt
ein	ein
Fagon	Wagon
mit	mit
sein	sein
^	
Teddy	Teddy
und	und
lässt	lässt
es	es
auf	auf
den	den
Seil	Seil
^	
hinüber	hinüber
zu	zu
Lea	Lea
fahren	fahren
.	.
Lea	Lea
nahm	nahm
^	
den	den
Fagon	Wagon
und	und
lässt	lässt
ihr	ihr
rüber	rüber
^	
zu	zu
Lars	Lars
fahren	fahren
.	.
Gerade	Gerade
mal	mal
^	
ist	ist
der	der
Fagon	Wagon
in	in
der	der
Mitte	Mitte
,	,
lockert	lockert
^	
sich	sich
das	das
Seil	Seil
und	und
der	der
Fagon	Wagon
^	
pflutscht	flutscht
gegen	gegen
das	das
Fenster	Fenster
von	von
^	
Frau	Frau
Müller	Müller
.	.
Dies	Dies
hat	hat
Lars	Lars
und	und
^	
Lea	Lea
sehr	sehr
erschrocken	erschrocken
.	.
Nach	Nach
einer	einer
^	
weile	Weile
kamm	kam
Frau	Frau
Müller	Müller
und	und
sah	sah
^	
den	den
Loch	Loch
in	in
ihr	ihr
Fenster	Fenster
sie	sie
war	war
^	
verzweifelt	verzweifelt
und	und
traurig	traurig
.	.
Lea	Lea
rufte	~rufte
zu	zu
^	
Frau	Frau
Müller	Müller
:	:
Tut	Tut
uns	uns
leid	leid
das	das
wollten	wollten
^	
wir	wir
nicht	nicht
machen	machen
"	"
!	!
Frau	Frau
Müller	Müller
s****	sagte
*	?*
Ach	Ach
^	
egal	egal
es	es
war	war
sowieso	sowieso
verkratzt	verkratzt
und	und
^	
alt	alt
also	also
macht	macht
es	es
mir	mir
nichts	nichts
aus	aus
"	"
!	!
Ende	Ende
^	
gut	gut
alles	alles
gut	gut
"	"
!	!
