Las	Lars
Lea	Lea
Dodo	Dodo
und|	und
***io	Dario
\h	\h
Las	Lars
Lea	Lea
Dobo	Dodo
und	und
dario	Dario
Bauten	bauten
^	
mit	mit
Bauklötzen	Bauklötzen
sie	sie
waren	waren
^	
vast	fast
an	an
ende	Ende
dan	dann
schleicht	schleicht
Dodo	Dodo
^	
unter	unter
dem	dem
katon	Karton
.	.
dan	dann
wolte	wollte
sich	sich
^	
las	Lars
setzen	setzen
und	und
Dodo	Dodo
rennt	rennt
weg	weg
^	
dan	dann
wiel	fiel
Las	Lars
hin	hin
da	da
velt	fällt
der	der
^	
turm	Turm
um	um
Dar_io	Dario
varzucht	versucht
^	
ales	alles
auf_zu_fangen	aufzufangen
^	
er	er
hat	hat
nur	nur
ein	ein
par	paar
aufgefangen	aufgefangen
^	
danach	danach
kukten	kuckten
sie	sie
auf	auf
dem	dem
^	
kartong	Karton
und	und
das	das
wor	war
nur	nur
Dodo	Dodo
