Dodo	Dodo
Läuft	läuft
weg	weg
Lea	Lea
sagte	sagte
ach	ach
du	du
meine	meine
^	
güte	Güte
dann	dann
machte	machte
Lars	Lars
ein	ein
komm_^zeichen	Kommzeichen
.	.
Dodo	Dodo
kuckte	kuckte
immer	immer
fröhlich	fröhlich
.	.
Lea	Lea
^	
sagte	sagte
von	von
hinten	hinten
komm	komm
sofort	sofort
her	her
^	
Dodo	Dodo
hörte	hörte
nicht	nicht
auf	auf
Lea	Lea
sondern	sondern
^	
er	er
richte	~riechte
einfach	einfach
.	.
Dodo	Dodo
rente	~rennte
immer	immer
^	
noch	noch
Lea	Lea
und	und
Lars	Lars
müsten	müssten
immer	immer
noch	noch
^	
hinter	hinter
her	her
laufen	laufen
Lars	Lars
machte	machte
^	
wieder	wieder
ein	ein
Komm_zeichen	Kommzeichen
aber	aber
Dodo	Dodo
^	
hörte	hörte
nicht	nicht
auf	auf
ihn	ihn
und	und
war	war
traurig	traurig
^	
weil	weil
der	der
Frosch	Frosch
3	3
mal	Mal
hinter	hinter
her	her
^	
hüpfte	hüpfte
der	der
Frosch	Frosch
war	war
auch	auch
Froh	froh
.	.
^	
Dodo	Dodo
machte	machte
ein	ein
schweres	schweres
kurwe	Kurve
^	
und	und
Lachte	lachte
dabei	dabei
der	der
Frosch	Frosch
hüpfe	hüpfe
^	
ganz	ganz
hoch	hoch
bis	bis
zu	zu
dieser	dieser
Mauer	Mauer
^	
Dodo	Dodo
hüpfte	hüpfte
auch	auch
