Die	Die
gefundene	gefundene
Tasche	Tasche
\h	\h
An	An
einem	einem
schönen	schönen
Sonntag_morgen	Sonntagmorgen
saßen	saßen
Lea	Lea
,	,
^	
Dodo	Dodo
und	und
Klaus	Klaus
im	im
Bus	Bus
.	.
Darauf_hin	Daraufhin
stand	stand
^	
oben	oben
Nächste	Nächste
Haltestelle	Haltestelle
Schulstraße	Schulstraße
da	da
^	
mussten	mussten
Lea	Lea
und	und
Dodo	Dodo
aussteigen	aussteigen
.	.
Die	Die
^	
Türen	Türen
waren	waren
offen	offen
und	und
Lea	Lea
und	und
Dodo	Dodo
stiegen	stiegen
aus	aus
.	.
^	
Zehn	Zehn
meter	Meter
später	später
hat	hat
sie	sie
mitbekommen	mitbekommen
das	dass
sie	sie
ihre	ihre
Tasche	Tasche
vergessen	vergessen
hat	hat
.	.
Klaus	Klaus
^	
zeigte	zeigte
die	die
Tasche	Tasche
von	von
Lea	Lea
.	.
Das	Das
Mädchen	Mädchen
^	
lief	lief
und	und
lief	lief
mit	mit
Dodo	Dodo
den	den
Bus	Bus
hinterher	hinterher
.	.
^	
Der	Der
Bus	Bus
hate	hatte
eine	eine
sehr	sehr
großen	großen
absand	Abstand
.	.
Der	Der
alte	alte
Herr	Herr
hat	hat
^	
die	die
Tasche	Tasche
im	im
Pfundbüro	Fundbüro
abgegeben	abgegeben
.	.
^	
Dodo	Dodo
hate	hatte
so	so
eine	eine
gute	gute
Nase	Nase
das	dass
er	er
^	
von	von
weiter	weiter
entfernung	Entfernung
die	die
Tasche	Tasche
^	
richen	riechen
konnte	konnte
.	.
