Lea	Lea
sucht	sucht
Dodo	Dodo
weil	weil
sie	sie
in	ihn
auf	auf
der	der
Straße	Straße
^	
verloren	verloren
hatte	hatte
.	.
Sie	Sie
ging	ging
mit	mit
einen	einen
traurigen	traurigen
^	
Gesicht	Gesicht
nach	nach
Hause	Hause
und	und
sie	sie
wartete	wartete
bis	bis
^	
Jemand	jemand
sie	sie
anruft	anruft
.	.
Lars	Lars
rufte	~rufte
Lea	Lea
an	an
^	
und	und
Sagte	sagte
ich	ich
habe	habe
Dodo	Dodo
gefunden	gefunden
Lea	Lea
^	
wurde	wurde
glücklich	glücklich
.	.
Sie	Sie
guckte	guckte
aus	aus
dem	dem
^	
Fenster	Fenster
raus	raus
und	und
sit	sieht
Lars	Lars
und	und
Dodo	Dodo
.	.
^	
Sie	Sie
machte	machte
schnell	schnell
die	die
Tür	Tür
auf	auf
und	und
^	
war	war
sehr	sehr
glücklich	glücklich
und	und
umarmte	umarmte
^	
Lars	Lars
.	.
