Lea	Lea
und	und
Lars	Lars
gehen	gehen
mit	mit
Dodo	Dodo
^	
Spazien	spazieren
und	und
auf|	auf
anmal	einmal
rast	rast
Dodo	Dodo
.	.
^	
Lars	Lars
konnte	konnte
nicht	nicht
mer	mehr
und	und
läst	lässt
anfach	einfach
^	
den	den
leiner	Leine
los	los
und	und
dann	dann
rennt	rennt
Dodo	Dodo
^	
so	so
möcklich	möglich
der	der
konnte	konnte
.	.
Dodo	Dodo
rennte	~rennte
^	
water	weiter
auf|	auf
anmal	einmal
siet	sieht
Dodo	Dodo
ein	ein
^	
Frosch	Frosch
und	und
dann	dann
rennt	rennt
Dodo	Dodo
hinter	hinter
^	
den	den
Frosch	Frosch
.	.
Dodo	Dodo
rennt	rennt
water	weiter
der	der
^	
Frosch	Frosch
wollte	wollte
über	über
den	den
Mäuer	Mauer
^	
hüpfen	hüpfen
und	und
auf|	auf
anmal	einmal
hüpft	hüpft
Dodo	Dodo
^	
auch	auch
über	über
der	der
Mäuer	Mauer
.	.
Und	Und
dan	dann
^	
sitzt	sitzt
der	der
Frosch	Frosch
auf	auf
sein	sein
Blat	Blatt
und	und
^	
for	vor
der	der
Mäuer	Mauer
war	war
Wasser	Wasser
und	und
^	
Dodo	Dodo
hüpfte	hüpfte
ins	ins
Wasser	Wasser
dann	dann
^	
ist	ist
Dodo	Dodo
traurig	traurig
und	und
Lea	Lea
und	und
^	
Lars	Lars
kuken	kucken
Dodo	Dodo
an	an
.	.
