Ein	Ein
schöner	schöner
Tag	Tag
und	und
ein	ein
schroglig	schrecklich
\h	\h
Lars	Lars
und	und
Lea	Lea
sich	sich
eine	eine
seil_ban	Seilbahn
^	
Und	Und
Lea	Lea
Krid	kriegt
das	das
seil	Seil
.	.
und	und
Lars	Lars
^	
mahen	machen
eine	eine
Seilban	Seilbahn
and	und
er	er
mard	macht
^	
den	den
wagun	Wagen
drane	dran
.	.
und	und
sie	sie
schpilen	spielen
^	
zu_samen	zusammen
mit	mit
er	er
seilban	Seilbahn
und	und
es	es
^	
get	geht
Los	los
und	und
sie	sie
sid|	zieht
er	er
Hor	hoch
^	
zu	zu
Lear	Lea
und	und
es	es
mart	macht
knal	knall
^	
und	und
die	die
Seide	Scheibe
ist	ist
kaput	kaputt
.	.
^	
Und	Und
er	er
Bär	Bär
feld	fällt
und	und
die	die
^	
Seide	Scheibe
ist	ist
kapum	kaputt
und	und
die	die
Frau	Frau
^	
kund	kommt
.	.
