Der	Der
lustige	lustige
Dodo	Dodo
\h	\h
Tom	Tom
kommt	kommt
zu	zu
Lea	Lea
und	und
Lars	Lars
und	und
^	
spielen	spielen
wachel_Turm	Wackelturm
zusamen	zusammen
.	.
Sie	Sie
haben	haben
^	
aus	aus
Papkartonks	Pappkartons
Stühle	Stühle
und	und
einen	einen
Tisch	Tisch
^	
gemaht	gemacht
.	.
Lea	Lea
,	,
Lars	Lars
und	und
Tom	Tom
bauen	bauen
den	den
^	
Turm	Turm
auf	auf
und	und
Dodo	Dodo
wil	will
unter	unter
die	die
^	
Kiste	Kiste
.	.
Tom	Tom
und	und
Lea	Lea
halten	halten
den	den
Turm	Turm
^	
Fest	fest
und	und
Lars	Lars
gibt	gibt
noch	noch
ein	ein
Stein	Stein
^	
drauf	drauf
.	.
Dodo	Dodo
geht	geht
under	unter
die	die
Kiste	Kiste
.	.
Sie	Sie
^	
sind	sind
mit	mit
dem	dem
Turm	Turm
fertig	fertig
und	und
Lars	Lars
^	
wil	will
sich	sich
hin_setzen	hinsetzen
aber	aber
die	die
Kiste	Kiste
^	
rennd	rennt
weg	weg
.	.
Lea	Lea
,	,
Tom	Tom
und	und
Lars	Lars
sind	sind
frölich	fröhlich
^	
das	dass
der	der
Turm	Turm
fertig	fertig
ist	ist
.	.
Plötzlich	Plötzlich
felt	fällt
^	
der	der
Turm	Turm
runter	runter
und	und
Last	Lars
auch	auch
ader	aber
^	
Lea	Lea
fersucht	versucht
Lars	Lars
zu	zu
halten	halten
ader	aber
es	es
^	
ging	ging
nicht	nicht
.	.
Lars	Lars
fält	fällt
auf	auf
den	den
Po	Po
und	und
^	
Tom	Tom
haltet	haltet
die	die
Steine	Steine
