Dodo	Dodo
in	in
der	der
Schule	Schule
\h	\h
Lea	Lea
get	geht
zur	zur
schule	Schule
und	und
sie	sie
nimt	nimmt
Dodo	Dodo
^	
mit	mit
dann	dann
kommt	kommt
Lars	Lars
Lea	Lea
zeigt	zeigt
^	
Lars	Lars
Dodo	Dodo
Lars	Lars
Haltetet	haltet
seine	seine
pfote	Pfote
.	.
^	
Dann	Dann
sind	sind
sie	sie
in	in
der	der
Klasse	Klasse
und	und
sie	sie
reden	reden
^	
noch	noch
ein	ein
bische	bisschen
dann	dann
rechnet	rechnet
Lea	Lea
^	
und	und
dodo	Dodo
läuft	läuft
zum|	zum
fenster	Fenster
dann	dann
^	
Belt	bellt
dodo	Dodo
dann	dann
kommt	kommt
die	die
^	
Lererin	Lehrerin
und	und
sie	sie
Lacht	lacht
und	und
^	
Lea	Lea
auch	auch
