Aufgeflogen	Aufgeflogen
\h	\h
Eines	Eines
tages	Tages
ging	ging
Lea	Lea
in	in
die	die
Schule	Schule
^	
Lea	Lea
hate	hatte
Dodo	Dodo
mit	mit
genomen	genommen
Jan	Jan
Wuste	wusste
was	was
^	
von	von
der	der
sache	Sache
sie	sie
Begrusten	begrüßten
sich	sich
und	und
gingen	gingen
auch	auch
^	
weiter	weiter
aber	aber
Lea	Lea
hat	hat
Dodo	Dodo
gezaigt	gezeigt
^	
als	als
sie	sie
in	in
der	der
Schule	Schule
waren	waren
um	um
8	8
Uhr	Uhr
^	
Haben	haben
sie	sie
sich	sich
hien_gesest	hingesetzt
aber	aber
Dodo	Dodo
^	
wolte	wollte
nicht	nicht
stiel	still
sitsen	sitzen
aber	aber
wo	wo
sie	sie
^	
angefangen	angefangen
haben	haben
zu	zu
schreiben	schreiben
hat	hat
Dodo	Dodo
^	
ein	ein
Schlitz	Schlitz
durch	durch
die	die
Jake	Jacke
sahr	sah
er	er
eine	eine
^	
Taube	Taube
und	und
is	ist
Los	los
geschlichen	geschlichen
^	
als	als
er	er
gans	ganz
am	am
Fenster	Fenster
war	war
^	
hat	hat
er	er
gebelt	gebellt
Lea	Lea
wolte	wollte
in	ihn
zurük	zurück
^	
zihen	ziehen
aber	aber
Frau	Frau
Folgrebe	Folgrebe
hat	hat
^	
in	ihn
gesehen	gesehen
da	da
sagte	sagte
sie	sie
isd	ist
das	das
^	
dein	dein
Hund	Hund
Ja	Ja
Medem	Madam
der	der
ist	ist
^	
gans	ganz
Nillich	niedlich
oooh	oooh
ich	ich
dachte	dachte
ich	ich
krig	krieg
^	
Ja	Ja
aber	aber
man	man
darf	darf
keine	keine
Hunde	Hunde
^	
mit	mit
zu|	zu
Schule	Schule
namen	nehmen
Okay	Okay
ich	ich
^	
mach	mach
es	es
Ni	nie
wider	wieder
.	.
