Wo	Wo
ist	ist
Dodo	Dodo
?	?
\h	\h
Lea	Lea
ist	ist
ganz	ganz
verzweifelt	verzweifelt
.	.
Als	Als
sie	sie
heute	heute
morgen	Morgen
^	
aufgestanden	aufgestanden
ist	ist
war	war
Dodo	Dodo
einfach	einfach
verschwunden	verschwunden
.	.
^	
Lea	Lea
hat	hat
schon	schon
überall	überall
nach	nach
ihn	ihn
gesucht	gesucht
leider	leider
ohne	ohne
^	
Erfolg	Erfolg
.	.
Dann	Dann
kam	kam
sie	sie
auf	auf
die	die
Idee	Idee
Plakate	Plakate
von	von
^	
Dodo	Dodo
aufzuhengen	aufzuhängen
.	.
Da	Da
standt	stand
alles	alles
drauf	drauf
was	was
^	
man	man
für	für
ein	ein
Vermisstenplakat	Vermisstenplakat
brauch	brauch
.	.
Als	Als
sie	sie
alle	alle
^	
Plakate	Plakate
ausgeteilt	ausgeteilt
hatte	hatte
ging	ging
sie	sie
nach	nach
Hause	Hause
^	
und	und
wartete	wartete
noch	noch
mehr	mehr
als	als
4	4
Stunden	Stunden
.	.
^	
Langsam	Langsam
glaubte	glaubte
sie	sie
das	dass
Dodo	Dodo
etwas	etwas
zugestoßen	zugestoßen
^	
währ	wäre
.	.
"	"
Was	Was
ist	ist
wenn	wenn
er	er
tot	tot
währ	wäre
.	.
"	"
Lea	Lea
machte	machte
^	
das	das
noch	noch
trauriger	trauriger
und	und
fing	fing
wieder	wieder
an	an
zu	zu
weinen	weinen
.	.
^	
Bis	Bis
ein	ein
Anruf	Anruf
kam	kam
aber	aber
als	als
Lea	Lea
auf	auf
den	den
^	
Aperat	Apparat
schaute	schaute
wusste	wusste
sie	sie
das	dass
es	es
Lars	Lars
wahr	war
.	.
^	
Lea	Lea
erzählte	erzählte
die	die
ganze	ganze
Geschichte	Geschichte
als	als
Lars	Lars
sagte	sagte
:	:
"	"
Nein	Nein
^	
du	du
musst	musst
dir	dir
keine	keine
Sorgen	Sorgen
mehr	mehr
machen	machen
Dodo	Dodo
^	
ist	ist
bei	bei
mir	mir
er	er
standt	stand
vor	vor
ungefähr	ungefähr
6	6
Stunden	Stunden
^	
hier	hier
.	.
Ich	Ich
wusste	wusste
nicht	nicht
das	dass
er	er
dir	dir
gehört	gehört
sonst	sonst
^	
hätte	hätte
ich	ich
schon	schon
viel	viel
früher	früher
angerufen	angerufen
.	.
Ich	Ich
komm	komm
^	
am	am
besten	besten
gleich	gleich
forbei	vorbei
.	.
"	"
"	"
Ja	Ja
ich	ich
freue	freue
^	
mich	mich
.	.
"	"
Lea	Lea
strahlt	strahlt
und	und
weinte	weinte
jetzt	jetzt
nur	nur
noch	noch
vor	vor
^	
freude	Freude
.	.
Sie	Sie
lekt	legt
den	den
hörer	Hörer
ab	ab
und	und
wartete	wartete
bis	bis
^	
Lars	Lars
kommt	kommt
aber	aber
mit	mit
einem	einem
Lächeln	Lächeln
.	.
Als	Als
Lars	Lars
^	
enklich	endlich
an	an
der	der
Haustür	Haustür
standt	stand
konnte	konnte
sich	sich
Lea	Lea
^	
nicht	nicht
mehr	mehr
zurück_halten	zurückhalten
.	.
Sie	Sie
sprang	sprang
zur	zur
Haustür	Haustür
^	
und	und
umarmt	umarmt
Dodo	Dodo
so	so
fest	fest
wie	wie
sie	sie
nur	nur
konnte	konnte
.	.
^	
Dann	Dann
umarmte	umarmte
sie	sie
auch	auch
Lars	Lars
.	.
Er	Er
gab	gab
ihr	ihr
eine	eine
^	
Lolli	Lolli
.	.
Lea	Lea
wahr	war
ganz	ganz
,	,
ganz	ganz
,	,
ganz	ganz
,	,
ganz	ganz
glüklich	glücklich
.	.
^	
Jetzt	Jetzt
versprach	versprach
Lea	Lea
immer	immer
gut	gut
auf	auf
Dodo	Dodo
^	
aufzupassen	aufzupassen
.	.
