Lea	Lea
und	und
Dodo	Dodo
sitzin	sitzen
in	in
einem	einem
Bus	Bus
.	.
Sie	Sie
schaut	schaut
aus	aus
dem	dem
^	
Fenster	Fenster
.	.
Dodo	Dodo
legt	legt
sich	sich
hin	hin
auf	auf
dem	dem
boben	Boden
.	.
und	und
streg	streck
seine	seine
Kralen	Krallen
aus	aus
.	.
^	
Ein	Ein
mehrkwürdiger	merkwürdiger
man	Mann
sitz	sitzt
vor	vor
Lea	Lea
.	.
^	
Dodo	Dodo
sieht	sieht
ängstlich	ängstlich
aus	aus
.	.
^	
Das	Das
Bus	Bus
hält	hält
an	an
.	.
Sie	Sie
geht	geht
mit	mit
Dodo	Dodo
rau	raus
aus	aus
dem	dem
Bus	Bus
.	.
^	
Lea	Lea
merkte	merkte
nicht	nicht
das	dass
sie	sie
ihre	ihre
Tasche	Tasche
vergesen	vergessen
hat	hat
.	.
^	
Dodo	Dodo
belt	bellt
.	.
Der	Der
hund	Hund
hat	hat
einen	einen
Schlechtes	schlechtes
^	
gefühl	Gefühl
.	.
Dodo	Dodo
wiel	will
nicht	nicht
von	von
den	den
Bus	Bus
muss	muss
.	.
^	
Also	Also
das	das
Bus	Bus
weg	weg
fehert	fährt
damit	damit
Lea	Lea
?	?
Oh	Oh
nein	nein
ich	ich
^	
habe	habe
meine	meine
Tasche	Tasche
im	im
Bus	Bus
vergesen	vergessen
.	.
^	
Der	Der
merkwurdige	merkwürdige
man	Mann
schreit	schreit
aus	aus
dem	dem
Fenster	Fenster
?	?
^	
Du	Du
hast	hast
deine	deine
Rucksag	Rucksack
vergesen	vergessen
.	.
^	
Dodo	Dodo
reckt	reckt
sich	sich
auf	auf
.	.
^	
Sie	Sie
sagt	sagt
was	was
soll	soll
ich	ich
machen	machen
.	.
^	
Sie	Sie
lauft	lauft
hinter_her	hinterher
.	.
Dodo	Dodo
rent	rennt
ganze	ganze
zeit	Zeit
.	.
