Lea	Lea
und	und
Lars	Lars
und	und
Daniell	Daniell
bauen	bauen
ein	ein
turm	Turm
und	und
dan	dann
wo|	wo
si	sie
^	
fast	fast
verstckt	versteckt
sich	sich
Dodo	Dodo
unter	unter
Lars	Lars
kartong	Karton
^	
und	und
wo	wo
sie	sie
den	den
Turm	Turm
veticht	fertig
gemacht	gemacht
haben	haben
^	
da	da
sans	saß
sich	sich
Lars	Lars
auf	auf
den	den
kartong	Karton
aber	aber
Dodo	Dodo
^	
ist	ist
mit	mit
dem	dem
kartag	Karton
weg	weg
gelaufen	gelaufen
aun_wol	obwohl
^	
Lars	Lars
sich	sich
hinsetzen	hinsetzen
wolte	wollte
und	und
danach	danach
haben	haben
^	
sich	sich
alle	alle
haben	haben
sich	sich
erschroken	erschrocken
und	und
danach	danach
^	
ist	ist
den	den
turm	Turm
zu_brochen	zerbrochen
und	und
dann	dann
wo	wo
^	
Dodo	Dodo
raus	raus
Bam	kam
haben	haben
alle	alle
gelacht	gelacht
.	.
