Lars	Lars
und	und
Lea	Lea
und	und
dodo	Dodo
machten	machten
einen	einen
^	
spazirgang	Spaziergang
und	und
gangten	~gangten
zum	zum
eis_mann	Eismann
^	
Lars	Lars
und	und
Lea	Lea
kauften	kauften
sich	sich
einen	einen
eis	Eis
^	
danach	danach
essten	~essten
sie	sie
das	das
eis	Eis
und	und
gigten	~gingten
^	
spziren	spazieren
.	.
fon	von
Lea	Lea
das	das
eis	Eis
ist	ist
runter	runter
^	
gefalen	gefallen
dann	dann
ist	ist
Lea	Lea
auch	auch
runter	runter
^	
gefalen	gefallen
.	.
Lars	Lars
hat	hat
eine	eine
sorte	Sorte
ab	ab
gegeben	gegeben
^	
und|	und
am	am
ende	Ende
sind|	sind
si	sie
na|	nach
huuse	Hause
gegange	gegangen
^	
und	und
der	der
hund	Hund
natürlich|	natürlich
auch	auch
.	.
