Lea	Lea
und	und
Lars	Lars
wolen	wollen
^	
ein	ein
Eis	Eis
Kaufen	kaufen
Dodo	Dodo
chded	steht
an	an
der	der
Eischdan	Eisstand
sie	sie
schbazieren	spazieren
von	von
Leas	Leas
^	
Eis	Eis
kamen	kamen
tropfen	Tropfen
Dodo	Dodo
istt	isst
die	die
^	
tropfen	Tropfen
auf	auf
Lea	Lea
schabert	schlabbert
^	
äber	aber
Dodo	Dodo
und	und
das	das
Eis	Eis
felt	fällt
runder	runter
^	
Lars	Lars
hielft	hilft
der	der
Lea	Lea
ist	ist
varwiert	verwirrt
^	
und	und
Dodo	Dodo
ist	isst
das	das
Eis	Eis
auf	auf
Lars	Lars
^	
tut	tut
das	das
Eis	Eis
teilen	teilen
mit	mit
Lea	Lea
^	
und	und
sie	sie
Schbazieren	spazieren
.	.
