Dodo	Dodo
in	in
der	der
Schule	Schule
\h	\h
Eines	Eines
Tages	Tages
als	als
die	die
Schule	Schule
an	an
einen	einen
Montag	Montag
^	
wieder	wieder
anfing	anfing
dachte	dachte
sich	sich
Lea	Lea
ich	Ich
könnte	könnte
Dodo	Dodo
^	
doch	doch
mal	mal
in	in
die	die
Schule	Schule
mitbringen	mitbringen
dass	das
wäre	wäre
cool	cool
^	
ich	ich
ziehe	ziehe
einfach	einfach
meine	meine
weite	weite
groß	groß
Regenjacke	Regenjacke
an	an
.	.
^	
Ich	Ich
könnte	könnte
ihn	ihn
dann	dann
unter	unter
der	der
Jack	Jacke
verstecken	verstecken
^	
dann	dann
geht	geht
das	das
schon	schon
.	.
Sie	Sie
machte	machte
sich	sich
fertig	fertig
und	und
^	
nahm	nahm
Dodo	Dodo
unter	unter
ihre	ihre
Jacke	Jacke
dann	dann
ging	ging
sie	sie
los	los
.	.
^	
Als	Als
sie	sie
das	das
Schulgelände	Schulgelände
betrat	betrat
kam	kam
ihr	ihr
Lars	Lars
^	
entgegen	entgegen
"	"
Hallo	Hallo
Lea	Lea
"	"
sagte	sagte
er	er
fröhlich	fröhlich
"	"
Oh	Oh
Hallo	Hallo
"	"
^	
"	"
wenn	Wen
hast	hast
du	du
denn	denn
da	da
unter	unter
der	der
Jacke	Jacke
?	?
"	"
fragte	fragte
er	er
^	
verwundert	verwundert
.	.
"	"
Ach	Ach
dass	das
ist	ist
Dodo	Dodo
aber	aber
verrate	verrate
es	es
^	
keinen	keinen
bitte	bitte
Lars	Lars
"	"
"	"
geht	Geht
in	in
ordnung	Ordnung
dann	dann
gingen	gingen
^	
sie	sie
in	in
das	das
Klassenzimmer	Klassenzimmer
.	.
Die	Die
Lehrerin	Lehrerin
^	
Frau	Frau
Holle	Holle
kam	kam
herein	herein
sagte	sagte
"	"
Guten	Guten
Morgen	Morgen
Kinder	Kinder
^	
und	und
legte	legte
ihre	ihre
sachen	Sachen
aufs	aufs
Pult	Pult
.	.
Die	Die
Kinder	Kinder
riefen	riefen
^	
auch	auch
"	"
Guten	Guten
Morgen	Morgen
Frau	Frau
Holle	Holle
.	.
"	"
Wir	Wir
schreiben	schreiben
^	
heute	heute
einen	einen
Mathetest	Mathetest
"	"
jeder	jeder
bekam	bekam
einen	einen
Zettel	Zettel
^	
und	und
fing	fing
an	an
.	.
^	
Sie	Sie
war	war
so	so
versunken	versunken
das	dass
sie	sie
nicht	nicht
merkte	merkte
dass	dass
^	
da	da
ein	ein
Vogel	Vogel
saß	saß
.	.
Dodo	Dodo
schlich	schlich
sie	sie
herraus	heraus
und	und
^	
bellte	bellte
den	den
Vogel	Vogel
an	an
.	.
Lea	Lea
wurde	wurde
ganz	ganz
rot	rot
sie	sie
^	
murmelete	murmelte
leise	leise
:	:
"	"
schuldige	Entschuldige
"	"
"	"
halb	Halb
so	so
schlimm	schlimm
wir	wir
hatten	hatten
^	
sowieso	sowieso
in	in
der	der
nachsten	nächsten
Stunde	Stunde
das	das
Thema	Thema
Tiere	Tiere
.	.
^	
Da	Da
hatte	hatte
sie	sie
ja	ja
Glück	Glück
gehabt	gehabt
.	.
