Lars	Lars
lea	Lea
unt	und
oto	Otto
machen	machen
ein	ein
turm	Turm
.	.
^	
Dodo	Dodo
möchte	möchte
unter	unter
die	die
kiste	Kiste
und	und
^	
die	die
anderen	anderen
spielen	spielen
.	.
^	
Lars	Lars
möchte	möchte
sich	sich
auf	auf
der	der
kiste	Kiste
sitzen	sitzen
,	,
^	
und	und
die	die
andere	andere
wishen	wissen
nicht	nicht
dass	dass
^	
Dodo	Dodo
dar	da
runter	runter
ist	ist
.	.
^	
Lars	Lars
flikt	fliegt
hin	hin
und	und
der	der
turm	Turm
fligt	fliegt
^	
runter	runter
.	.
oto	Otto
haltet	haltet
Die	die
schteine	Steine
und	und
^	
sie	sie
kucken	kucken
wer	wer
ist	ist
dar	da
runter	runter
,	,
^	
Dodo	Dodo
ist	ist
dar	da
runter	runter
.	.
^	
alle	Alle
lachhen	lachen
auch	auch
Dodo	Dodo
.	.
