Dodo	Dodo
geht	geht
zur	zur
Schule	Schule
\h	\h
Lea	Lea
und	und
Lars	Lars
treffen	treffen
sich	sich
in	in
der	der
Schule	Schule
.	.
^	
Lars	Lars
sagte	sagte
:	:
Hallo	Hallo
Lea	Lea
und	und
Lea	Lea
sagte	sagte
:	:
Hallo	Hallo
^	
Lars	Lars
.	.
Lea	Lea
zeigte	zeigte
Dodo	Dodo
Lars	Lars
.	.
Und	Und
Lars	Lars
und	und
^	
Dodo	Dodo
schmusen	schmusen
sich	sich
.	.
Als	Als
Lea	Lea
und	und
Lars	Lars
^	
rein	rein
gegangen	gegangen
sind	sind
in	in
der	der
Schule	Schule
haben	haben
alle	alle
^	
Mitschüler	Mitschüler
ein	ein
schok	Schock
gekrickt	gekriegt
weil	weil
Lea	Lea
^	
so	so
Fett	fett
war	war
.	.
Lars	Lars
sagte	sagte
zur	zur
Lea	Lea
:	:
^	
Willst	Willst
du	du
doch	doch
nicht	nicht
Dodo	Dodo
nach	nach
hause	Hause
^	
bringen	bringen
alle	alle
Schüler	Schüler
gucken	gucken
dich	dich
schon	schon
^	
an	an
.	.
Lea	Lea
sagte	sagte
:	:
nein	Nein
!	!
^	
Lea	Lea
musste	musste
ein	ein
Mahte_blatt	Matheblatt
machen	machen
.	.
^	
Und	Und
dann	dann
schleichte	~schleichte
sich	sich
Dodo	Dodo
langsam	langsam
^	
weg	weg
.	.
Auf	Auf
einmal	einmal
kam	kam
ein	ein
Vogel	Vogel
^	
hinter	hinter
dem	dem
Fenster	Fenster
und	und
Dodo	Dodo
bellte	bellte
^	
laut	laut
.	.
Und	Und
alle	alle
haben	haben
es	es
gehört	gehört
und	und
haben	haben
^	
auf	auf
Dodo	Dodo
gehsehen	gesehen
.	.
Das	Das
war	war
für	für
Lea	Lea
zu	zu
^	
peinlich	peinlich
und	und
hatte	hatte
schon	schon
rote	rote
wangen	Wangen
^	
Die	Die
Lehrerin	Lehrerin
lachte	lachte
und	und
der	der
Vogel	Vogel
war	war
weg	weg
.	.
^	
Lea	Lea
hat	hat
Angst	Angst
ob	ob
sie	sie
erger	Ärger
krickt	kriegt
.	.
^	
Die	Die
Lehrerin	Lehrerin
lachte	lachte
weil	weil
das	das
^	
so	so
komisch	komisch
ist	ist
.	.
Aber	Aber
sie	sie
krickt	kriegt
^	
wie	wie
so	so
eine	eine
strafe	Strafe
weil	weil
sie	sie
ein	ein
Hund	Hund
^	
in	in
die	die
Schule	Schule
mit_gebracht	mitgebracht
hat	hat
.	.
