Das	Das
kapute	kaputte
Fenster	Fenster
\h	\h
Lars	Lars
wirft	wirft
zu	zu
Lea	Lea
ein	ein
Seil	Seil
und	und
^	
Lea	Lea
fängt	fängt
es	es
.	.
Sie	Sie
bindet	bindet
es	es
ans	ans
^	
fenster	Fenster
Lars	Lars
hängt	hängt
ein	ein
Wagon	Wagon
^	
ans	ans
Seil	Seil
wo	wo
ein	ein
Teddy	Teddy
hängt	hängt
.	.
^	
Lars	Lars
schickt	schickt
den	den
Tedyy	Teddy
los	los
.	.
^	
Der	Der
Tedyy	Teddy
schaut	schaut
aus	aus
dem	dem
Wagon	Wagon
.	.
^	
Der	Der
Tedyy	Teddy
kommt	kommt
Langsam	langsam
an	an
.	.
^	
plötzlich	Plötzlich
reist	reißt
ein	ein
Seil	Seil
der	der
Teddy	Teddy
^	
fällt	fällt
noch	nach
unten	unten
.	.
der	der
Teddy	Teddy
landet	landet
^	
auf	auf
dem	dem
Balkon	Balkon
.	.
Der	Der
Wagon	Wagon
macht	macht
^	
das	das
fenster	Fenster
kaput	kaputt
.	.
Eine	Eine
Frau	Frau
^	
Wundert	wundert
sich	sich
wieso	wieso
ihr	ihr
fenster	Fenster
^	
kaputt	kaputt
ist	ist
.	.
Lea	Lea
hat	hat
sich	sich
^	
erschrocken	erschrocken
.	.
Lars	Lars
hält	hält
immer	immer
^	
noch	noch
das	das
Seil	Seil
.	.
Der	Der
Tedy	Teddy
hat	hat
^	
sich	sich
auch	auch
erschroken	erschrocken
.	.
^	
The	The
End	End
