Lea	Lea
kam	kam
auf	auf
den	den
Schulhof	Schulhof
da	da
^	
kam	kam
Lars	Lars
angerant	angerannt
.	.
Sie	Sie
freufen	freuten
^	
sich	sich
zu	zu
sehen	sehen
besonders	besonders
Lars	Lars
.	.
^	
Doch	Doch
Lea	Lea
hatte	hatte
nach	noch
etwas	etwas
mit	mit
^	
gebracht	gebracht
nämlich	nämlich
Dodo	Dodo
sie	sie
ferstekte	versteckte
^	
in	ihn
in	in
ier	ihrer
jacke	Jacke
dan	dann
kuschelten	kuschelten
^	
Lars	Lars
und	und
Dodo	Dodo
.	.
Dan	Dann
fing	fing
die	die
^	
Schule	Schule
an	an
Lea	Lea
und	und
Lars	Lars
musten	mussten
^	
die	die
gantze	ganze
zeit	Zeit
Qatschen	quatschen
und	und
lachten	lachten
^	
aber	aber
dan	dann
karm	kam
Dodo	Dodo
aus	aus
Leas	Leas
jake	Jacke
^	
rauß	raus
dan	dann
auf	auf
einmal	einmal
flog	flog
ein	ein
^	
Fogel	Vogel
for	vor
der	der
Seibe	Scheibe
herrum	herum
^	
Dodo	Dodo
belte	bellte
dan	dann
erschraken	erschraken
sich	sich
^	
alle	alle
die	die
Lererin	Lehrerin
lachte	lachte
und	und
^	
Lea	Lea
schömte	schämte
sich	sich
.	.
Ende	Ende
