Lars	Lars
Lea	Lea
und	und
dodo	Dodo
gehen	gehen
zum	zum
park	Park
\h	\h
dodo	Dodo
wil	will
los_gelaße	losgelassen
werden	werden
^	
das_wegen	deswegen
leuft	läuft
dodo	Dodo
so	so
schnell	schnell
^	
und	und
dan	dann
kann	kann
er	er
nicht	nicht
dodos	Dodos
leine	Leine
^	
festhalten	festhalten
und	und
danach	danach
hat	hat
dodo	Dodo
^	
einen	einen
frosch	Frosch
gesen	gesehen
und	und
wolte	wollte
in	ihn
^	
hinter_her_laufen	hinterherlaufen
danach	danach
ist	ist
der	der
^	
frosch	Frosch
uber	über
die	die
mauer	Mauer
geschprungen	gesprungen
^	
und	und
dan	dann
ist	ist
dodo	Dodo
auch	auch
püber	rüber
^	
geschprungen	gesprungen
Lars	Lars
und	und
Lea	Lea
haben	haben
^	
dodo	Dodo
aus_gelacht	ausgelacht
weil	weil
dodo	Dodo
plitsche_^nass	pitschnass
.	.
