Lars	Lars
und	und
Lea	Lea
haben	haben
ein	ein
Problem	Problem
!	!
\h	\h
Lars	Lars
wirft	wirft
Lea	Lea
ein	ein
Seil	Seil
zu	zu
Lea	Lea
knotet	knotet
^	
das	das
Seil	Seil
zu	zu
und	und
Lars	Lars
tut	tut
ein	ein
Wagen	Wagen
an	an
^	
das	das
Seil	Seil
.	.
Da	Da
hat	hat
Lars	Lars
einen	einen
bär	Bär
in	in
den	den
Wagen	Wagen
^	
rein_gesätzt	reingesetzt
und	und
der	der
Lechelnde	lächelnde
bär	Bär
ist	ist
los_^gefahren	losgefahren
.	.
Auf|	Auf
einmal	einmal
ging	ging
das	das
Seil	Seil
kaput	kaputt
und	und
^	
der	der
bär	Bär
ist	ist
mit	mit
dem	dem
wagen	Wagen
runter	runter
gefahlen	gefallen
.	.
^	
Der	Der
wagon	Wagon
ist	ist
in	in
die	die
Fensterscheib	Fensterscheibe
gecknalt	geknallt
^	
dann	dann
ist	ist
die	die
Fenster_scheibe	Fensterscheibe
kaput_gegangen	kaputtgegangen
.	.
^	
Da	Da
ist	ist
eine	eine
Frau	Frau
geckommen	gekommen
und	und
war	war
^	
verwird	verwirrt
.	.
